co1,co2,Columna1,Columna2,Columna2
08301624,0,,,
08301625,0,,,
08301626,0,,,
08301627,0,,,
08301628,0,,,
08301629,0,,,
08301630,0,,,
08301631,0,,,
08301632,0,,,
08301633,0,,,
08301634,0,,,
08301635,0,,,
08301636,0,,,
08301637,0,,,
08301638,0,,,
08301639,0,,,
08301640,0,,,
08301641,0,,,
08301642,0,,,
08301643,0,,,
08301644,0,,,
08301645,0,,,
08301646,0,,,
08301647,0,,,
08301648,0,,,
08301649,0,,,
08301650,0,,,
08301651,0,,,
08301652,0,,,
08301653,0,,,
08301654,0,,,
08301655,0,,,
08301656,0,,,
08301657,0,,,
08301658,0,,,
08301659,0,,,
08301660,0,,,
08301661,0,,,
08301662,0,,,
08301663,0,,,
08301664,0,,,
08301665,0,,,
08301666,0,,,
08301667,0,,,
08301668,0,,,
08301669,0,,,
08301670,0,,,
08301671,0,,,
08301672,0,,,
08301673,0,,,
08301674,0,,,
08301675,0,,,
08301676,0,,,
08301677,0,,,
08301678,0,,,
08301679,0,,,
08301680,0,,,
08301681,0,,,
08301682,0,,,
08301683,0,,,
08301684,0,,,
08301685,0,,,
08301686,0,,,
08301687,0,,,
08301688,0,,,
08301689,0,,,
08301690,0,,,
08301691,0,,,
08301692,0,,,
08301693,0,,,
08301694,0,,,
08301695,0,,,
08301696,0,,,
08301697,0,,,
08301698,0,,,
08301699,0,,,
08301700,0,,,
08301701,0,,,
08301702,0,,,
08301703,0,,,
08301704,0,,,
08301705,0,,,
08301706,0,,,
08301707,0,,,
08301708,0,,,
08301709,0,,,
08301710,0,,,
08301711,0,,,
08301712,0,,,
08301713,0,,,
08301714,0,,,
08301715,0,,,
08301716,0,,,
08301717,0,,,
08301718,0,,,
08301719,0,,,
08301720,0,,,
08301721,0,,,
08301722,0,,,
08301723,0,,,
08301724,0,,,
08301725,0,,,
08301726,0,,,
08301727,0,,,
08301728,0,,,
08301729,0,,,
08301730,0,,,
08301731,0,,,
08301732,0,,,
08301733,0,,,
08301734,0,,,
08301735,0,,,
08301736,0,,,
08301737,0,,,
08301738,0,,,
08301739,0,,,
08301740,0,,,
08301741,0,,,
08301742,0,,,
08301743,0,,,
08301744,0,,,
08301745,0,,,
08301746,0,,,
08301747,0,,,
08301748,0,,,
08301749,0,,,
08301750,0,,,
08301751,0,,,
08301752,0,,,
08301753,0,,,
08301754,0,,,
08301755,0,,,
08301756,0,,,
08301757,0,,,
08301758,0,,,
08301759,0,,,
08301760,0,,,
08301761,0,,,
08301762,0,,,
08301763,0,,,
08301764,0,,,
08301765,0,,,
08301766,0,,,
08301767,0,,,
08301768,0,,,
08301769,0,,,
08301770,0,,,
08301771,0,,,
08301772,0,,,
08301773,0,,,
08301774,0,,,
08301775,0,,,
08301776,0,,,
08301777,0,,,
08301778,0,,,
08301779,0,,,
08301780,0,,,
08301781,0,,,
08301782,0,,,
08301783,0,,,
08301784,0,,,
08301785,0,,,
08301786,0,,,
08301787,0,,,
08301788,0,,,
08301789,0,,,
08301790,0,,,
08301791,0,,,
08301792,0,,,
08301793,0,,,
08301794,0,,,
08301795,0,,,
08301796,0,,,
08301797,0,,,
08301798,0,,,
08301799,0,,,
08301800,0,,,
08301801,0,,,
08301802,0,,,
08301803,0,,,
08301804,0,,,
08301805,0,,,
08301806,0,,,
08301807,0,,,
08301808,0,,,
08301809,0,,,
08301810,0,,,
08301811,0,,,
08301812,0,,,
08301813,0,,,
08301814,0,,,
08301815,0,,,
08301816,0,,,
08301817,0,,,
08301818,0,,,
08301819,0,,,
08301820,0,,,
08301821,0,,,
08301822,0,,,
08301823,0,,,
08301824,0,,,
08301825,0,,,
08301826,0,,,
08301827,0,,,
08301828,0,,,
08301829,0,,,
08301830,0,,,
08301831,0,,,
08301832,0,,,
08301833,0,,,
08301834,0,,,
08301835,0,,,
08301836,0,,,
08301837,0,,,
08301838,0,,,
08301839,0,,,
08301840,0,,,
08301841,0,,,
08301842,0,,,
08301843,0,,,
08301844,0,,,
08301845,0,,,
08301846,0,,,
08301847,0,,,
08301848,0,,,
08301849,0,,,
08301850,0,,,
08301851,0,,,
08301852,0,,,
08301853,0,,,
08301854,0,,,
08301855,0,,,
08301856,0,,,
08301857,0,,,
08301858,0,,,
08301859,0,,,
08301860,0,,,
08301861,0,,,
08301862,0,,,
08301863,0,,,
08301864,0,,,
08301865,0,,,
08301866,0,,,
08301867,0,,,
08301868,0,,,
08301869,0,,,
08301870,0,,,
08301871,0,,,
08301872,0,,,
08301873,0,,,
08301874,0,,,
08301875,0,,,
08301876,0,,,
08301877,0,,,
08301878,0,,,
08301879,0,,,
08301880,0,,,
08301881,0,,,
08301882,0,,,
08301883,0,,,
08301884,0,,,
08301885,0,,,
08301886,0,,,
08301887,0,,,
08301888,0,,,
08301889,0,,,
08301890,0,,,
08301891,0,,,
08301892,0,,,
08301893,0,,,
08301894,0,,,
08301895,0,,,
08301896,0,,,
08301897,0,,,
08301898,0,,,
08301899,0,,,
08301900,0,,,
08301901,0,,,
08301902,0,,,
08301903,0,,,
08301904,0,,,
08301905,0,,,
08301906,0,,,
08301907,0,,,
08301908,0,,,
08301909,0,,,
08301910,0,,,
08301911,0,,,
08301912,0,,,
08301913,0,,,
08301914,0,,,
08301915,0,,,
08301916,0,,,
08301917,0,,,
08301918,0,,,
08301919,0,,,
08301920,0,,,
08301921,0,,,
08301922,0,,,
08301923,0,,,
08301924,0,,,
08301925,0,,,
08301926,0,,,
08301927,0,,,
08301928,0,,,
08301929,0,,,
08301930,0,,,
08301931,0,,,
08301932,0,,,
08301933,0,,,
08301934,0,,,
08301935,0,,,
08301936,0,,,
08301937,0,,,
08301938,0,,,
08301939,0,,,
08301940,0,,,
08301941,0,,,
08301942,0,,,
08301943,0,,,
08301944,0,,,
08301945,0,,,
08301946,0,,,
08301947,0,,,
08301948,0,,,
08301949,0,,,
08301950,0,,,
08301951,0,,,
08301952,0,,,
08301953,0,,,
08301954,0,,,
08301955,0,,,
08301956,0,,,
08301957,0,,,
08301958,0,,,
08301959,0,,,
08301960,0,,,
08301961,0,,,
08301962,0,,,
08301963,0,,,
08301964,0,,,
08301965,0,,,
08301966,0,,,
08301967,0,,,
08301968,0,,,
08301969,0,,,
08301970,0,,,
08301971,0,,,
08301972,0,,,
08301973,0,,,
08301974,0,,,
08301975,0,,,
08301976,0,,,
08301977,0,,,
08301978,0,,,
08301979,0,,,
08301980,0,,,
08301981,0,,,
08301982,0,,,
08301983,0,,,
08301984,0,,,
08301985,0,,,
08301986,0,,,
08301987,0,,,
08301988,0,,,
08301989,0,,,
08301990,0,,,
08301991,0,,,
08301992,0,,,
08301993,0,,,
08301994,0,,,
08301995,0,,,
08301996,0,,,
08301997,0,,,
08301998,0,,,
08301999,0,,,
08302000,0,,,
08302001,0,,,
08302002,0,,,
08302003,0,,,
08302004,0,,,
08302005,0,,,
08302006,0,,,
08302007,0,,,
08302008,0,,,
08302009,0,,,
08302010,0,,,
08302011,0,,,
08302012,0,,,
08302013,0,,,
08302014,0,,,
08302015,0,,,
08302016,0,,,
08302017,0,,,
08302018,0,,,
08302019,0,,,
08302020,0,,,
08302021,0,,,
08302022,0,,,
08302023,0,,,
08302024,0,,,
08302025,0,,,
08302026,0,,,
08302027,0,,,
08302028,0,,,
08302029,0,,,
08302030,0,,,
08302031,0,,,
08302032,0,,,
08302033,0,,,
08302034,0,,,
08302035,0,,,
08302036,0,,,
08302037,0,,,
08302038,0,,,
08302039,0,,,
08302040,0,,,
08302041,0,,,
08302042,0,,,
08302043,0,,,
08302044,0,,,
08302045,0,,,
08302046,0,,,
08302047,0,,,
08302048,0,,,
08302049,0,,,
08302050,0,,,
08302051,0,,,
08302052,0,,,
08302053,0,,,
08302054,0,,,
08302055,0,,,
08302056,0,,,
08302057,0,,,
08302058,0,,,
08302059,0,,,
08302060,0,,,
08302061,0,,,
08302062,0,,,
08302063,0,,,
08302064,0,,,
08302065,0,,,
08302066,0,,,
08302067,0,,,
08302068,0,,,
08302069,0,,,
08302070,0,,,
08302071,0,,,
08302072,0,,,
08302073,0,,,
08302074,0,,,
08302075,0,,,
08302076,0,,,
08302077,0,,,
08302078,0,,,
08302079,0,,,
08302080,0,,,
08302081,0,,,
08302082,0,,,
08302083,0,,,
08302084,0,,,
08302085,0,,,
08302086,0,,,
08302087,0,,,
08302088,0,,,
08302089,0,,,
08302090,0,,,
08302091,0,,,
08302092,0,,,
08302093,0,,,
08302094,0,,,
08302095,0,,,
08302096,0,,,
08302097,0,,,
08302098,0,,,
08302099,0,,,
08302100,0,,,
08302101,0,,,
08302102,0,,,
08302103,0,,,
08302104,0,,,
08302105,0,,,
08302106,0,,,
08302107,0,,,
08302108,0,,,
08302109,0,,,
08302110,0,,,
08302111,0,,,
08302112,0,,,
08302113,0,,,
08302114,0,,,
08302115,0,,,
08302116,0,,,
08302117,0,,,
08302118,0,,,
08302119,0,,,
08302120,0,,,
08302121,0,,,
08302122,0,,,
08302123,0,,,
08302124,0,,,
08302125,0,,,
08302126,0,,,
08302127,0,,,
08302128,0,,,
08302129,0,,,
08302130,0,,,
08302131,0,,,
08302132,0,,,
08302133,0,,,
08302134,0,,,
08302135,0,,,
08302136,0,,,
08302137,0,,,
08302138,0,,,
08302139,0,,,
08302140,0,,,
08302141,0,,,
08302142,0,,,
08302143,0,,,
08302144,0,,,
08302145,0,,,
08302146,0,,,
08302147,0,,,
08302148,0,,,
08302149,0,,,
08302150,0,,,
08302151,0,,,
08302152,0,,,
08302153,0,,,
08302154,0,,,
08302155,0,,,
08302156,0,,,
08302157,0,,,
08302158,0,,,
08302159,0,,,
08302160,0,,,
08302161,0,,,
08302162,0,,,
08302163,0,,,
08302164,0,,,
08302165,0,,,
08302166,0,,,
08302167,0,,,
08302168,0,,,
08302169,0,,,
08302170,0,,,
08302171,0,,,
08302172,0,,,
08302173,0,,,
08302174,0,,,
08302175,0,,,
08302176,0,,,
08302177,0,,,
08302178,0,,,
08302179,0,,,
08302180,0,,,
08302181,0,,,
08302182,0,,,
08302183,0,,,
08302184,0,,,
08302185,0,,,
08302186,0,,,
08302187,0,,,
08302188,0,,,
08302189,0,,,
08302190,0,,,
08302191,0,,,
08302192,0,,,
08302193,0,,,
08302194,0,,,
08302195,0,,,
08302196,0,,,
08302197,0,,,
08302198,0,,,
08302199,0,,,
08302200,0,,,
08302201,0,,,
08302202,0,,,
08302203,0,,,
08302204,0,,,
08302205,0,,,
08302206,0,,,
08302207,0,,,
08302208,0,,,
08302209,0,,,
08302210,0,,,
08302211,0,,,
08302212,0,,,
08302213,0,,,
08302214,0,,,
08302215,0,,,
08302216,0,,,
08302217,0,,,
08302218,0,,,
08302219,0,,,
08302220,0,,,
08302221,0,,,
08302222,0,,,
08302223,0,,,
08302224,0,,,
08302225,0,,,
08302226,0,,,
08302227,0,,,
08302228,0,,,
08302229,0,,,
08302230,0,,,
08302231,0,,,
08302232,0,,,
08302233,0,,,
08302234,0,,,
08302235,0,,,
08302236,0,,,
08302237,0,,,
08302238,0,,,
08302239,0,,,
08302240,0,,,
08302241,0,,,
08302242,0,,,
08302243,0,,,
08302244,0,,,
08302245,0,,,
08302246,0,,,
08302247,0,,,
08302248,0,,,
08302249,0,,,
08302250,0,,,
08302251,0,,,
08302252,0,,,
08302253,0,,,
08302254,0,,,
08302255,0,,,
08302256,0,,,
08302257,0,,,
08302258,0,,,
08302259,0,,,
08302260,0,,,
08302261,0,,,
08302262,0,,,
08302263,0,,,
08302264,0,,,
08302265,0,,,
08302266,0,,,
08302267,0,,,
08302268,0,,,
08302269,0,,,
08302270,0,,,
08302271,0,,,
08302272,0,,,
08302273,0,,,
08302274,0,,,
08302275,0,,,
08302276,0,,,
08302277,0,,,
08302278,0,,,
08302279,0,,,
08302280,0,,,
08302281,0,,,
08302282,0,,,
08302283,0,,,
08302284,0,,,
08302285,0,,,
08302286,0,,,
08302287,0,,,
08302288,0,,,
08302289,0,,,
08302290,0,,,
08302291,0,,,
08302292,0,,,
08302293,0,,,
08302294,0,,,
08302295,0,,,
08302296,0,,,
08302297,0,,,
08302298,0,,,
08302299,0,,,
08302300,0,,,
08302301,0,,,
08302302,0,,,
08302303,0,,,
08302304,0,,,
08302305,0,,,
08302306,0,,,
08302307,0,,,
08302308,0,,,
08302309,0,,,
08302310,0,,,
08302311,0,,,
08302312,0,,,
08302313,0,,,
08302314,0,,,
08302315,0,,,
08302316,0,,,
08302317,0,,,
08302318,0,,,
08302319,0,,,
08302320,0,,,
08302321,0,,,
08302322,0,,,
08302323,0,,,
08302324,0,,,
08302325,0,,,
08302326,0,,,
08302327,0,,,
08302328,0,,,
08302329,0,,,
08302330,0,,,
08302331,0,,,
08302332,0,,,
08302333,0,,,
08302334,0,,,
08302335,0,,,
08302336,0,,,
08302337,0,,,
08302338,0,,,
08302339,0,,,
08302340,0,,,
08302341,0,,,
08302342,0,,,
08302343,0,,,
08302344,0,,,
08302345,0,,,
08302346,0,,,
08302347,0,,,
08302348,0,,,
08302349,0,,,
08302350,0,,,
08302351,0,,,
08302352,0,,,
08302353,0,,,
08302354,0,,,
08302355,0,,,
08302356,0,,,
08302357,0,,,
08302358,0,,,
08302359,0,,,
08302360,0,,,
08302361,0,,,
08302362,0,,,
08302363,0,,,
08302364,0,,,
08302365,0,,,
08302366,0,,,
08302367,0,,,
08302368,0,,,
08302369,0,,,
08302370,0,,,
08302371,0,,,
08302372,0,,,
08302373,0,,,
08302374,0,,,
08302375,0,,,
08302376,0,,,
08302377,0,,,
08302378,0,,,
08302379,0,,,
08302380,0,,,
08302381,0,,,
08302382,0,,,
08302383,0,,,
08302384,0,,,
08302385,0,,,
08302386,0,,,
08302387,0,,,
08302388,0,,,
08302389,0,,,
08302390,0,,,
08302391,0,,,
08302392,0,,,
08302393,0,,,
08302394,0,,,
08302395,0,,,
08302396,0,,,
08302397,0,,,
08302398,0,,,
08302399,0,,,
08302400,0,,,
08302401,0,,,
08302402,0,,,
08302403,0,,,
08302404,0,,,
08302405,0,,,
08302406,0,,,
08302407,0,,,
08302408,0,,,
08302409,0,,,
08302410,0,,,
08302411,0,,,
08302412,0,,,
08302413,0,,,
08302414,0,,,
08302415,0,,,
08302416,0,,,
08302417,0,,,
08302418,0,,,
08302419,0,,,
08302420,0,,,
08302421,0,,,
08302422,0,,,
08302423,0,,,
08302424,0,,,
08302425,0,,,
08302426,0,,,
08302427,0,,,
08302428,0,,,
08302429,0,,,
08302430,0,,,
08302431,0,,,
08302432,0,,,
08302433,0,,,
08302434,0,,,
08302435,0,,,
08302436,0,,,
08302437,0,,,
08302438,0,,,
08302439,0,,,
08302440,0,,,
08302441,0,,,
08302442,0,,,
08302443,0,,,
08302444,0,,,
08302445,0,,,
08302446,0,,,
08302447,0,,,
08302448,0,,,
08302449,0,,,
08302450,0,,,
08302451,0,,,
08302452,0,,,
08302453,0,,,
08302454,0,,,
08302455,0,,,
08302456,0,,,
08302457,0,,,
08302458,0,,,
08302459,0,,,
08302460,0,,,
08302461,0,,,
08302462,0,,,
08302463,0,,,
08302464,0,,,
08302465,0,,,
08302466,0,,,
08302467,0,,,
08302468,0,,,
08302469,0,,,
08302470,0,,,
08302471,0,,,
08302472,0,,,
08302473,0,,,
08302474,0,,,
08302475,0,,,
08302476,0,,,
08302477,0,,,
08302478,0,,,
08302479,0,,,
08302480,0,,,
08302481,0,,,
08302482,0,,,
08302483,0,,,
08302484,0,,,
08302485,0,,,
08302486,0,,,
08302487,0,,,
08302488,0,,,
08302489,0,,,
08302490,0,,,
08302491,0,,,
08302492,0,,,
08302493,0,,,
08302494,0,,,
08302495,0,,,
08302496,0,,,
08302497,0,,,
08302498,0,,,
08302499,0,,,
08302500,0,,,
08302501,0,,,
08302502,0,,,
08302503,0,,,
08302504,0,,,
08302505,0,,,
08302506,0,,,
08302507,0,,,
08302508,0,,,
08302509,0,,,
08302510,0,,,
08302511,0,,,
08302512,0,,,
08302513,0,,,
08302514,0,,,
08302515,0,,,
08302516,0,,,
08302517,0,,,
08302518,0,,,
08302519,0,,,
08302520,0,,,
08302521,0,,,
08302522,0,,,
08302523,0,,,
08302524,0,,,
08302525,0,,,
08302526,0,,,
08302527,0,,,
08302528,0,,,
08302529,0,,,
08302530,0,,,
08302531,0,,,
08302532,0,,,
08302533,0,,,
08302534,0,,,
08302535,0,,,
08302536,0,,,
08302537,0,,,
08302538,0,,,
08302539,0,,,
08302540,0,,,
08302541,0,,,
08302542,0,,,
08302543,0,,,
08302544,0,,,
08302545,0,,,
08302546,0,,,
08302547,0,,,
08302548,0,,,
08302549,0,,,
08302550,0,,,
08302551,0,,,
08302552,0,,,
08302553,0,,,
08302554,0,,,
08302555,0,,,
08302556,0,,,
08302557,0,,,
08302558,0,,,
08302559,0,,,
08302560,0,,,
08302561,0,,,
08302562,0,,,
08302563,0,,,
08302564,0,,,
08302565,0,,,
08302566,0,,,
08302567,0,,,
08302568,0,,,
08302569,0,,,
08302570,0,,,
08302571,0,,,
08302572,0,,,
08302573,0,,,
08302574,0,,,
08302575,0,,,
08302576,0,,,
08302577,0,,,
08302578,0,,,
08302579,0,,,
08302580,0,,,
08302581,0,,,
08302582,0,,,
08302583,0,,,
08302584,0,,,
08302585,0,,,
08302586,0,,,
08302587,0,,,
08302588,0,,,
08302589,0,,,
08302590,0,,,
08302591,0,,,
08302592,0,,,
08302593,0,,,
08302594,0,,,
08302595,0,,,
08302596,0,,,
08302597,0,,,
08302598,0,,,
08302599,0,,,
08302600,0,,,
08302601,0,,,
08302602,0,,,
08302603,0,,,
08302604,0,,,
08302605,0,,,
08302606,0,,,
08302607,0,,,
08302608,0,,,
08302609,0,,,
08302610,0,,,
08302611,0,,,
08302612,0,,,
08302613,0,,,
08302614,0,,,
08302615,0,,,
08302616,0,,,
08302617,0,,,
08302618,0,,,
08302619,0,,,
08302620,0,,,
08302621,0,,,
08302622,0,,,
08302623,0,,,
08302624,0,,,
08302625,0,,,
08302626,0,,,
08302627,0,,,
08302628,0,,,
08302629,0,,,
08302630,0,,,
08302631,0,,,
08302632,0,,,
08302633,0,,,
08302634,0,,,
08302635,0,,,
08302636,0,,,
08302637,0,,,
08302638,0,,,
08302639,0,,,
08302640,0,,,
08302641,0,,,
08302642,0,,,
08302643,0,,,
08302644,0,,,
08302645,0,,,
08302646,0,,,
08302647,0,,,
08302648,0,,,
08302649,0,,,
08302650,0,,,
08302651,0,,,
08302652,0,,,
08302653,0,,,
08302654,0,,,
08302655,0,,,
08302656,0,,,
08302657,0,,,
08302658,0,,,
08302659,0,,,
08302660,0,,,
08302661,0,,,
08302662,0,,,
08302663,0,,,
08302664,0,,,
08302665,0,,,
08302666,0,,,
08302667,0,,,
08302668,0,,,
08302669,0,,,
08302670,0,,,
08302671,0,,,
08302672,0,,,
08302673,0,,,
08302674,0,,,
08302675,0,,,
08302676,0,,,
08302677,0,,,
08302678,0,,,
08302679,0,,,
08302680,0,,,
08302681,0,,,
08302682,0,,,
08302683,0,,,
08302684,0,,,
08302685,0,,,
08302686,0,,,
08302687,0,,,
08302688,0,,,
08302689,0,,,
08302690,0,,,
08302691,0,,,
08302692,0,,,
08302693,0,,,
08302694,0,,,
08302695,0,,,
08302696,0,,,
08302697,0,,,
08302698,0,,,
08302699,0,,,
08302700,0,,,
08302701,0,,,
08302702,0,,,
08302703,0,,,
08302704,0,,,
08302705,0,,,
08302706,0,,,
08302707,0,,,
08302708,0,,,
08302709,0,,,
08302710,0,,,
08302711,0,,,
08302712,0,,,
08302713,0,,,
08302714,0,,,
08302715,0,,,
08302716,0,,,
08302717,0,,,
08302718,0,,,
08302719,0,,,
08302720,0,,,
08302721,0,,,
08302722,0,,,
08302723,0,,,
08302724,0,,,
08302725,0,,,
08302726,0,,,
08302727,0,,,
08302728,0,,,
08302729,0,,,
08302730,0,,,
08302731,0,,,
08302732,0,,,
08302733,0,,,
08302734,0,,,
08302735,0,,,
08302736,0,,,
08302737,0,,,
08302738,0,,,
08302739,0,,,
08302740,0,,,
08302741,0,,,
08302742,0,,,
08302743,0,,,
08302744,0,,,
08302745,0,,,
08302746,0,,,
08302747,0,,,
08302748,0,,,
08302749,0,,,
08302750,0,,,
08302751,0,,,
08302752,0,,,
08302753,0,,,
08302754,0,,,
08302755,0,,,
08302756,0,,,
08302757,0,,,
08302758,0,,,
08302759,0,,,
08302760,0,,,
08302761,0,,,
08302762,0,,,
08302763,0,,,
08302764,0,,,
08302765,0,,,
08302766,0,,,
08302767,0,,,
08302768,0,,,
08302769,0,,,
08302770,0,,,
08302771,0,,,
08302772,0,,,
08302773,0,,,
08302774,0,,,
08302775,0,,,
08302776,0,,,
08302777,0,,,
08302778,0,,,
08302779,0,,,
08302780,0,,,
08302781,0,,,
08302782,0,,,
08302783,0,,,
08302784,0,,,
08302785,0,,,
08302786,0,,,
08302787,0,,,
08302788,0,,,
08302789,0,,,
08302790,0,,,
08302791,0,,,
08302792,0,,,
08302793,0,,,
08302794,0,,,
08302795,0,,,
08302796,0,,,
08302797,0,,,
08302798,0,,,
08302799,0,,,
08302800,0,,,
08302801,0,,,
08302802,0,,,
08302803,0,,,
08302804,0,,,
08302805,0,,,
08302806,0,,,
08302807,0,,,
08302808,0,,,
08302809,0,,,
08302810,0,,,
08302811,0,,,
08302812,0,,,
08302813,0,,,
08302814,0,,,
08302815,0,,,
08302816,0,,,
08302817,0,,,
08302818,0,,,
08302819,0,,,
08302820,0,,,
08302821,0,,,
08302822,0,,,
08302823,0,,,
08302824,0,,,
08302825,0,,,
08302826,0,,,
08302827,0,,,
08302828,0,,,
08302829,0,,,
08302830,0,,,
08302831,0,,,
08302832,0,,,
08302833,0,,,
08302834,0,,,
08302835,0,,,
08302836,0,,,
08302837,0,,,
08302838,0,,,
08302839,0,,,
08302840,0,,,
08302841,0,,,
08302842,0,,,
08302843,0,,,
08302844,0,,,
08302845,0,,,
08302846,0,,,
08302847,0,,,
08302848,0,,,
08302849,0,,,
08302850,0,,,
08302851,0,,,
08302852,0,,,
08302853,0,,,
08302854,0,,,
08302855,0,,,
08302856,0,,,
08302857,0,,,
08302858,0,,,
08302859,0,,,
08302860,0,,,
08302861,0,,,
08302862,0,,,
08302863,0,,,
08302864,0,,,
08302865,0,,,
08302866,0,,,
08302867,0,,,
08302868,0,,,
08302869,0,,,
08302870,0,,,
08302871,0,,,
08302872,0,,,
08302873,0,,,
08302874,0,,,
08302875,0,,,
08302876,0,,,
08302877,0,,,
08302878,0,,,
08302879,0,,,
08302880,0,,,
08302881,0,,,
08302882,0,,,
08302883,0,,,
08302884,0,,,
08302885,0,,,
08302886,0,,,
08302887,0,,,
08302888,0,,,
08302889,0,,,
08302890,0,,,
08302891,0,,,
08302892,0,,,
08302893,0,,,
08302894,0,,,
08302895,0,,,
08302896,0,,,
08302897,0,,,
08302898,0,,,
08302899,0,,,
08302900,0,,,
08302901,0,,,
08302902,0,,,
08302903,0,,,
08302904,0,,,
08302905,0,,,
08302906,0,,,
08302907,0,,,
08302908,0,,,
08302909,0,,,
08302910,0,,,
08302911,0,,,
08302912,0,,,
08302913,0,,,
08302914,0,,,
08302915,0,,,
08302916,0,,,
08302917,0,,,
08302918,0,,,
08302919,0,,,
08302920,0,,,
08302921,0,,,
08302922,0,,,
08302923,0,,,
08302924,0,,,
08302925,0,,,
08302926,0,,,
08302927,0,,,
08302928,0,,,
08302929,0,,,
08302930,0,,,
08302931,0,,,
08302932,0,,,
08302933,0,,,
08302934,0,,,
08302935,0,,,
08302936,0,,,
08302937,0,,,
08302938,0,,,
08302939,0,,,
08302940,0,,,
08302941,0,,,
08302942,0,,,
08302943,0,,,
08302944,0,,,
08302945,0,,,
08302946,0,,,
08302947,0,,,
08302948,0,,,
08302949,0,,,
08302950,0,,,
08302951,0,,,
08302952,0,,,
08302953,0,,,
08302954,0,,,
08302955,0,,,
08302956,0,,,
08302957,0,,,
08302958,0,,,
08302959,0,,,
08302960,0,,,
08302961,0,,,
08302962,0,,,
08302963,0,,,
08302964,0,,,
08302965,0,,,
08302966,0,,,
08302967,0,,,
08302968,0,,,
08302969,0,,,
08302970,0,,,
08302971,0,,,
08302972,0,,,
08302973,0,,,
08302974,0,,,
08302975,0,,,
08302976,0,,,
08302977,0,,,
08302978,0,,,
08302979,0,,,
08302980,0,,,
08302981,0,,,
08302982,0,,,
08302983,0,,,
08302984,0,,,
08302985,0,,,
08302986,0,,,
08302987,0,,,
08302988,0,,,
08302989,0,,,
08302990,0,,,
08302991,0,,,
08302992,0,,,
08302993,0,,,
08302994,0,,,
08302995,0,,,
08302996,0,,,
08302997,0,,,
08302998,0,,,
08302999,0,,,
08303000,0,,,
08303001,0,,,
08303002,0,,,
08303003,0,,,
08303004,0,,,
08303005,0,,,
08303006,0,,,
08303007,0,,,
08303008,0,,,
08303009,0,,,
08303010,0,,,
08303011,0,,,
08303012,0,,,
08303013,0,,,
08303014,0,,,
08303015,0,,,
08303016,0,,,
08303017,0,,,
08303018,0,,,
08303019,0,,,
08303020,0,,,
08303021,0,,,
08303022,0,,,
08303023,0,,,
08303024,0,,,
08303025,0,,,
08303026,0,,,
08303027,0,,,
08303028,0,,,
08303029,0,,,
08303030,0,,,
08303031,0,,,
08303032,0,,,
08303033,0,,,
08303034,0,,,
08303035,0,,,
08303036,0,,,
08303037,0,,,
08303038,0,,,
08303039,0,,,
08303040,0,,,
08303041,0,,,
08303042,0,,,
08303043,0,,,
08303044,0,,,
08303045,0,,,
08303046,0,,,
08303047,0,,,
08303048,0,,,
08303049,0,,,
08303050,0,,,
08303051,0,,,
08303052,0,,,
08303053,0,,,
08303054,0,,,
08303055,0,,,
08303056,0,,,
08303057,0,,,
08303058,0,,,
08303059,0,,,
08303060,0,,,
08303061,0,,,
08303062,0,,,
08303063,0,,,
08303064,0,,,
08303065,0,,,
08303066,0,,,
08303067,0,,,
08303068,0,,,
08303069,0,,,
08303070,0,,,
08303071,0,,,
08303072,0,,,
08303073,0,,,
08303074,0,,,
08303075,0,,,
08303076,0,,,
08303077,0,,,
08303078,0,,,
08303079,0,,,
08303080,0,,,
08303081,0,,,
08303082,0,,,
08303083,0,,,
08303084,0,,,
08303085,0,,,
08303086,0,,,
08303087,0,,,
08303088,0,,,
08303089,0,,,
08303090,0,,,
08303091,0,,,
08303092,0,,,
08303093,0,,,
08303094,0,,,
08303095,0,,,
08303096,0,,,
08303097,0,,,
08303098,0,,,
08303099,0,,,
08303100,0,,,
08303101,0,,,
08303102,0,,,
08303103,0,,,
08303104,0,,,
08303105,0,,,
08303106,0,,,
08303107,0,,,
08303108,0,,,
08303109,0,,,
08303110,0,,,
08303111,0,,,
08303112,0,,,
08303113,0,,,
08303114,0,,,
08303115,0,,,
08303116,0,,,
08303117,0,,,
08303118,0,,,
08303119,0,,,
08303120,0,,,
08303121,0,,,
08303122,0,,,
08303123,0,,,
08303124,0,,,
08303125,0,,,
08303126,0,,,
08303127,0,,,
08303128,0,,,
08303129,0,,,
08303130,0,,,
08303131,0,,,
08303132,0,,,
08303133,0,,,
08303134,0,,,
08303135,0,,,
08303136,0,,,
08303137,0,,,
08303138,0,,,
08303139,0,,,
08303140,0,,,
08303141,0,,,
08303142,0,,,
08303143,0,,,
08303144,0,,,
08303145,0,,,
08303146,0,,,
08303147,0,,,
08303148,0,,,
08303149,0,,,
08303150,0,,,
08303151,0,,,
08303152,0,,,
08303153,0,,,
08303154,0,,,
08303155,0,,,
08303156,0,,,
08303157,0,,,
08303158,0,,,
08303159,0,,,
08303160,0,,,
08303161,0,,,
08303162,0,,,
08303163,0,,,
08303164,0,,,
08303165,0,,,
08303166,0,,,
08303167,0,,,
08303168,0,,,
08303169,0,,,
08303170,0,,,
08303171,0,,,
08303172,0,,,
08303173,0,,,
08303174,0,,,
08303175,0,,,
08303176,0,,,
