ca1,co2,Columna1,Columna2,Columna2
08331379,0,,,
08331380,0,,,
08331381,0,,,
08331382,0,,,
08331383,0,,,
08331384,0,,,
08331385,0,,,
08331386,0,,,
08331387,0,,,
08331388,0,,,
08331389,0,,,
08331390,0,,,
08331391,0,,,
08331392,0,,,
08331393,0,,,
08331394,0,,,
08331395,0,,,
08331396,0,,,
08331397,0,,,
08331398,0,,,
08331399,0,,,
08331400,0,,,
08331401,0,,,
08331402,0,,,
08331403,0,,,
08331404,0,,,
08331405,0,,,
08331406,0,,,
08331407,0,,,
08331408,0,,,
08331409,0,,,
08331410,0,,,
08331411,0,,,
08331412,0,,,
08331413,0,,,
08331414,0,,,
08331415,0,,,
08331416,0,,,
08331417,0,,,
08331418,0,,,
08331419,0,,,
08331420,0,,,
08331421,0,,,
08331422,0,,,
08331423,0,,,
08331424,0,,,
08331425,0,,,
08331426,0,,,
08331427,0,,,
08331428,0,,,
08331429,0,,,
08331430,0,,,
08331431,0,,,
08331432,0,,,
08331433,0,,,
08331434,0,,,
08331435,0,,,
08331436,0,,,
08331437,0,,,
08331438,0,,,
08331439,0,,,
08331440,0,,,
08331441,0,,,
08331442,0,,,
08331443,0,,,
08331444,0,,,
08331445,0,,,
08331446,0,,,
08331447,0,,,
08331448,0,,,
08331449,0,,,
08331450,0,,,
08331451,0,,,
08331452,0,,,
08331453,0,,,
08331454,0,,,
08331455,0,,,
08331456,0,,,
08331457,0,,,
08331458,0,,,
08331459,0,,,
08331460,0,,,
08331461,0,,,
08331462,0,,,
08331463,0,,,
08331464,0,,,
08331465,0,,,
08331466,0,,,
08331467,0,,,
08331468,0,,,
08331469,0,,,
08331470,0,,,
08331471,0,,,
08331472,0,,,
08331473,0,,,
08331474,0,,,
08331475,0,,,
08331476,0,,,
08331477,0,,,
08331478,0,,,
08331479,0,,,
08331480,0,,,
08331481,0,,,
08331482,0,,,
08331483,0,,,
08331484,0,,,
08331485,0,,,
08331486,0,,,
08331487,0,,,
08331488,0,,,
08331489,0,,,
08331490,0,,,
08331491,0,,,
08331492,0,,,
08331493,0,,,
08331494,0,,,
08331495,0,,,
08331496,0,,,
08331497,0,,,
08331498,0,,,
08331499,0,,,
08331500,0,,,
08331501,0,,,
08331502,0,,,
08331503,0,,,
08331504,0,,,
08331505,0,,,
08331506,0,,,
08331507,0,,,
08331508,0,,,
08331509,0,,,
08331510,0,,,
08331511,0,,,
08331512,0,,,
08331513,0,,,
08331514,0,,,
08331515,0,,,
08331516,0,,,
08331517,0,,,
08331518,0,,,
08331519,0,,,
08331520,0,,,
08331521,0,,,
08331522,0,,,
08331523,0,,,
08331524,0,,,
08331525,0,,,
08331526,0,,,
08331527,0,,,
08331528,0,,,
08331529,0,,,
08331530,0,,,
08331531,0,,,
08331532,0,,,
08331533,0,,,
08331534,0,,,
08331535,0,,,
08331536,0,,,
08331537,0,,,
08331538,0,,,
08331539,0,,,
08331540,0,,,
08331541,0,,,
08331542,0,,,
08331543,0,,,
08331544,0,,,
08331545,0,,,
08331546,0,,,
08331547,0,,,
08331548,0,,,
08331549,0,,,
08331550,0,,,
08331551,0,,,
08331552,0,,,
08331553,0,,,
08331554,0,,,
08331555,0,,,
08331556,0,,,
08331557,0,,,
08331558,0,,,
08331559,0,,,
08331560,0,,,
08331561,0,,,
08331562,0,,,
08331563,0,,,
08331564,0,,,
08331565,0,,,
08331566,0,,,
08331567,0,,,
08331568,0,,,
08331569,0,,,
08331570,0,,,
08331571,0,,,
08331572,0,,,
08331573,0,,,
08331574,0,,,
08331575,0,,,
08331576,0,,,
08331577,0,,,
08331578,0,,,
08331579,0,,,
08331580,0,,,
08331581,0,,,
08331582,0,,,
08331583,0,,,
08331584,0,,,
08331585,0,,,
08331586,0,,,
08331587,0,,,
08331588,0,,,
08331589,0,,,
08331590,0,,,
08331591,0,,,
08331592,0,,,
08331593,0,,,
08331594,0,,,
08331595,0,,,
08331596,0,,,
08331597,0,,,
08331598,0,,,
08331599,0,,,
08331600,0,,,
08331601,0,,,
08331602,0,,,
08331603,0,,,
08331604,0,,,
08331605,0,,,
08331606,0,,,
08331607,0,,,
08331608,0,,,
08331609,0,,,
08331610,0,,,
08331611,0,,,
08331612,0,,,
08331613,0,,,
08331614,0,,,
08331615,0,,,
08331616,0,,,
08331617,0,,,
08331618,0,,,
08331619,0,,,
08331620,0,,,
08331621,0,,,
08331622,0,,,
08331623,0,,,
08331624,0,,,
08331625,0,,,
08331626,0,,,
08331627,0,,,
08331628,0,,,
08331629,0,,,
08331630,0,,,
08331631,0,,,
08331632,0,,,
08331633,0,,,
08331634,0,,,
08331635,0,,,
08331636,0,,,
08331637,0,,,
08331638,0,,,
08331639,0,,,
08331640,0,,,
08331641,0,,,
08331642,0,,,
08331643,0,,,
08331644,0,,,
08331645,0,,,
08331646,0,,,
08331647,0,,,
08331648,0,,,
08331649,0,,,
08331650,0,,,
08331651,0,,,
08331652,0,,,
08331653,0,,,
08331654,0,,,
08331655,0,,,
08331656,0,,,
08331657,0,,,
08331658,0,,,
08331659,0,,,
08331660,0,,,
08331661,0,,,
08331662,0,,,
08331663,0,,,
08331664,0,,,
08331665,0,,,
08331666,0,,,
08331667,0,,,
08331668,0,,,
08331669,0,,,
08331670,0,,,
08331671,0,,,
08331672,0,,,
08331673,0,,,
08331674,0,,,
08331675,0,,,
08331676,0,,,
08331677,0,,,
08331678,0,,,
08331679,0,,,
08331680,0,,,
08331681,0,,,
08331682,0,,,
08331683,0,,,
08331684,0,,,
08331685,0,,,
08331686,0,,,
08331687,0,,,
08331688,0,,,
08331689,0,,,
08331690,0,,,
08331691,0,,,
08331692,0,,,
08331693,0,,,
08331694,0,,,
08331695,0,,,
08331696,0,,,
08331697,0,,,
08331698,0,,,
08331699,0,,,
08331700,0,,,
08331701,0,,,
08331702,0,,,
08331703,0,,,
08331704,0,,,
08331705,0,,,
08331706,0,,,
08331707,0,,,
08331708,0,,,
08331709,0,,,
08331710,0,,,
08331711,0,,,
08331712,0,,,
08331713,0,,,
08331714,0,,,
08331715,0,,,
08331716,0,,,
08331717,0,,,
08331718,0,,,
08331719,0,,,
08331720,0,,,
08331721,0,,,
08331722,0,,,
08331723,0,,,
08331724,0,,,
08331725,0,,,
08331726,0,,,
08331727,0,,,
08331728,0,,,
08331729,0,,,
08331730,0,,,
08331731,0,,,
08331732,0,,,
08331733,0,,,
08331734,0,,,
08331735,0,,,
08331736,0,,,
08331737,0,,,
08331738,0,,,
08331739,0,,,
08331740,0,,,
08331741,0,,,
08331742,0,,,
08331743,0,,,
08331744,0,,,
08331745,0,,,
08331746,0,,,
08331747,0,,,
08331748,0,,,
08331749,0,,,
08331750,0,,,
08331751,0,,,
08331752,0,,,
08331753,0,,,
08331754,0,,,
08331755,0,,,
08331756,0,,,
08331757,0,,,
08331758,0,,,
08331759,0,,,
08331760,0,,,
08331761,0,,,
08331762,0,,,
08331763,0,,,
08331764,0,,,
08331765,0,,,
08331766,0,,,
08331767,0,,,
08331768,0,,,
08331769,0,,,
08331770,0,,,
08331771,0,,,
08331772,0,,,
08331773,0,,,
08331774,0,,,
08331775,0,,,
08331776,0,,,
08331777,0,,,
08331778,0,,,
08331779,0,,,
08331780,0,,,
08331781,0,,,
08331782,0,,,
08331783,0,,,
08331784,0,,,
08331785,0,,,
08331786,0,,,
08331787,0,,,
08331788,0,,,
08331789,0,,,
08331790,0,,,
08331791,0,,,
08331792,0,,,
08331793,0,,,
08331794,0,,,
08331795,0,,,
08331796,0,,,
08331797,0,,,
08331798,0,,,
08331799,0,,,
08331800,0,,,
08331801,0,,,
08331802,0,,,
08331803,0,,,
08331804,0,,,
08331805,0,,,
08331806,0,,,
08331807,0,,,
08331808,0,,,
08331809,0,,,
08331810,0,,,
08331811,0,,,
08331812,0,,,
08331813,0,,,
08331814,0,,,
08331815,0,,,
08331816,0,,,
08331817,0,,,
08331818,0,,,
08331819,0,,,
08331820,0,,,
08331821,0,,,
08331822,0,,,
08331823,0,,,
08331824,0,,,
08331825,0,,,
08331826,0,,,
08331827,0,,,
08331828,0,,,
08331829,0,,,
08331830,0,,,
08331831,0,,,
08331832,0,,,
08331833,0,,,
08331834,0,,,
08331835,0,,,
08331836,0,,,
08331837,0,,,
08331838,0,,,
08331839,0,,,
08331840,0,,,
08331841,0,,,
08331842,0,,,
08331843,0,,,
08331844,0,,,
08331845,0,,,
08331846,0,,,
08331847,0,,,
08331848,0,,,
08331849,0,,,
08331850,0,,,
08331851,0,,,
08331852,0,,,
08331853,0,,,
08331854,0,,,
08331855,0,,,
08331856,0,,,
08331857,0,,,
08331858,0,,,
08331859,0,,,
08331860,0,,,
08331861,0,,,
08331862,0,,,
08331863,0,,,
08331864,0,,,
08331865,0,,,
08331866,0,,,
08331867,0,,,
08331868,0,,,
08331869,0,,,
08331870,0,,,
08331871,0,,,
08331872,0,,,
08331873,0,,,
08331874,0,,,
08331875,0,,,
08331876,0,,,
08331877,0,,,
08331878,0,,,
08331879,0,,,
08331880,0,,,
08331881,0,,,
08331882,0,,,
08331883,0,,,
08331884,0,,,
08331885,0,,,
08331886,0,,,
08331887,0,,,
08331888,0,,,
08331889,0,,,
08331890,0,,,
08331891,0,,,
08331892,0,,,
08331893,0,,,
08331894,0,,,
08331895,0,,,
08331896,0,,,
08331897,0,,,
08331898,0,,,
08331899,0,,,
08331900,0,,,
08331901,0,,,
08331902,0,,,
08331903,0,,,
08331904,0,,,
08331905,0,,,
08331906,0,,,
08331907,0,,,
08331908,0,,,
08331909,0,,,
08331910,0,,,
08331911,0,,,
08331912,0,,,
08331913,0,,,
08331914,0,,,
08331915,0,,,
08331916,0,,,
08331917,0,,,
08331918,0,,,
08331919,0,,,
08331920,0,,,
08331921,0,,,
08331922,0,,,
08331923,0,,,
08331924,0,,,
08331925,0,,,
08331926,0,,,
08331927,0,,,
08331928,0,,,
08331929,0,,,
08331930,0,,,
08331931,0,,,
08331932,0,,,
08331933,0,,,
08331934,0,,,
08331935,0,,,
08331936,0,,,
08331937,0,,,
08331938,0,,,
08331939,0,,,
08331940,0,,,
08331941,0,,,
08331942,0,,,
08331943,0,,,
08331944,0,,,
08331945,0,,,
08331946,0,,,
08331947,0,,,
08331948,0,,,
08331949,0,,,
08331950,0,,,
08331951,0,,,
08331952,0,,,
08331953,0,,,
08331954,0,,,
08331955,0,,,
08331956,0,,,
08331957,0,,,
08331958,0,,,
08331959,0,,,
08331960,0,,,
08331961,0,,,
08331962,0,,,
08331963,0,,,
08331964,0,,,
08331965,0,,,
08331966,0,,,
08331967,0,,,
08331968,0,,,
08331969,0,,,
08331970,0,,,
08331971,0,,,
08331972,0,,,
08331973,0,,,
08331974,0,,,
08331975,0,,,
08331976,0,,,
08331977,0,,,
08331978,0,,,
08331979,0,,,
08331980,0,,,
08331981,0,,,
08331982,0,,,
08331983,0,,,
08331984,0,,,
08331985,0,,,
08331986,0,,,
08331987,0,,,
08331988,0,,,
08331989,0,,,
08331990,0,,,
08331991,0,,,
08331992,0,,,
08331993,0,,,
08331994,0,,,
08331995,0,,,
08331996,0,,,
08331997,0,,,
08331998,0,,,
08331999,0,,,
08332000,0,,,
08332001,0,,,
08332002,0,,,
08332003,0,,,
08332004,0,,,
08332005,0,,,
08332006,0,,,
08332007,0,,,
08332008,0,,,
08332009,0,,,
08332010,0,,,
08332011,0,,,
08332012,0,,,
08332013,0,,,
08332014,0,,,
08332015,0,,,
08332016,0,,,
08332017,0,,,
08332018,0,,,
08332019,0,,,
08332020,0,,,
08332021,0,,,
08332022,0,,,
08332023,0,,,
08332024,0,,,
08332025,0,,,
08332026,0,,,
08332027,0,,,
08332028,0,,,
08332029,0,,,
08332030,0,,,
08332031,0,,,
08332032,0,,,
08332033,0,,,
08332034,0,,,
08332035,0,,,
08332036,0,,,
08332037,0,,,
08332038,0,,,
08332039,0,,,
08332040,0,,,
08332041,0,,,
08332042,0,,,
08332043,0,,,
08332044,0,,,
08332045,0,,,
08332046,0,,,
08332047,0,,,
08332048,0,,,
08332049,0,,,
08332050,0,,,
08332051,0,,,
08332052,0,,,
08332053,0,,,
08332054,0,,,
08332055,0,,,
08332056,0,,,
08332057,0,,,
08332058,0,,,
08332059,0,,,
08332060,0,,,
08332061,0,,,
08332062,0,,,
08332063,0,,,
08332064,0,,,
08332065,0,,,
08332066,0,,,
08332067,0,,,
08332068,0,,,
08332069,0,,,
08332070,0,,,
08332071,0,,,
08332072,0,,,
08332073,0,,,
08332074,0,,,
08332075,0,,,
08332076,0,,,
08332077,0,,,
08332078,0,,,
08332079,0,,,
08332080,0,,,
08332081,0,,,
08332082,0,,,
08332083,0,,,
08332084,0,,,
08332085,0,,,
08332086,0,,,
08332087,0,,,
08332088,0,,,
08332089,0,,,
08332090,0,,,
08332091,0,,,
08332092,0,,,
08332093,0,,,
08332094,0,,,
08332095,0,,,
08332096,0,,,
08332097,0,,,
08332098,0,,,
08332099,0,,,
08332100,0,,,
08332101,0,,,
08332102,0,,,
08332103,0,,,
08332104,0,,,
08332105,0,,,
08332106,0,,,
08332107,0,,,
08332108,0,,,
08332109,0,,,
08332110,0,,,
08332111,0,,,
08332112,0,,,
08332113,0,,,
08332114,0,,,
08332115,0,,,
08332116,0,,,
08332117,0,,,
08332118,0,,,
08332119,0,,,
08332120,0,,,
08332121,0,,,
08332122,0,,,
08332123,0,,,
08332124,0,,,
08332125,0,,,
08332126,0,,,
08332127,0,,,
08332128,0,,,
08332129,0,,,
08332130,0,,,
08332131,0,,,
08332132,0,,,
08332133,0,,,
08332134,0,,,
08332135,0,,,
08332136,0,,,
08332137,0,,,
08332138,0,,,
08332139,0,,,
08332140,0,,,
08332141,0,,,
08332142,0,,,
08332143,0,,,
08332144,0,,,
08332145,0,,,
08332146,0,,,
08332147,0,,,
08332148,0,,,
08332149,0,,,
08332150,0,,,
08332151,0,,,
08332152,0,,,
08332153,0,,,
08332154,0,,,
08332155,0,,,
08332156,0,,,
08332157,0,,,
08332158,0,,,
08332159,0,,,
08332160,0,,,
08332161,0,,,
08332162,0,,,
08332163,0,,,
08332164,0,,,
08332165,0,,,
08332166,0,,,
08332167,0,,,
08332168,0,,,
08332169,0,,,
08332170,0,,,
08332171,0,,,
08332172,0,,,
08332173,0,,,
08332174,0,,,
08332175,0,,,
08332176,0,,,
08332177,0,,,
08332178,0,,,
08332179,0,,,
08332180,0,,,
08332181,0,,,
08332182,0,,,
08332183,0,,,
08332184,0,,,
08332185,0,,,
08332186,0,,,
08332187,0,,,
08332188,0,,,
08332189,0,,,
08332190,0,,,
08332191,0,,,
08332192,0,,,
08332193,0,,,
08332194,0,,,
08332195,0,,,
08332196,0,,,
08332197,0,,,
08332198,0,,,
08332199,0,,,
08332200,0,,,
08332201,0,,,
08332202,0,,,
08332203,0,,,
08332204,0,,,
08332205,0,,,
08332206,0,,,
08332207,0,,,
08332208,0,,,
08332209,0,,,
08332210,0,,,
08332211,0,,,
08332212,0,,,
08332213,0,,,
08332214,0,,,
08332215,0,,,
08332216,0,,,
08332217,0,,,
08332218,0,,,
08332219,0,,,
08332220,0,,,
08332221,0,,,
08332222,0,,,
08332223,0,,,
08332224,0,,,
08332225,0,,,
08332226,0,,,
08332227,0,,,
08332228,0,,,
08332229,0,,,
08332230,0,,,
08332231,0,,,
08332232,0,,,
08332233,0,,,
08332234,0,,,
08332235,0,,,
08332236,0,,,
08332237,0,,,
08332238,0,,,
08332239,0,,,
08332240,0,,,
08332241,0,,,
08332242,0,,,
08332243,0,,,
08332244,0,,,
08332245,0,,,
08332246,0,,,
08332247,0,,,
08332248,0,,,
08332249,0,,,
08332250,0,,,
08332251,0,,,
08332252,0,,,
08332253,0,,,
08332254,0,,,
08332255,0,,,
08332256,0,,,
08332257,0,,,
08332258,0,,,
08332259,0,,,
08332260,0,,,
08332261,0,,,
08332262,0,,,
08332263,0,,,
08332264,0,,,
08332265,0,,,
08332266,0,,,
08332267,0,,,
08332268,0,,,
08332269,0,,,
08332270,0,,,
08332271,0,,,
08332272,0,,,
08332273,0,,,
08332274,0,,,
08332275,0,,,
08332276,0,,,
08332277,0,,,
08332278,0,,,
08332279,0,,,
08332280,0,,,
08332281,0,,,
08332282,0,,,
08332283,0,,,
08332284,0,,,
08332285,0,,,
08332286,0,,,
08332287,0,,,
08332288,0,,,
08332289,0,,,
08332290,0,,,
08332291,0,,,
08332292,0,,,
08332293,0,,,
08332294,0,,,
08332295,0,,,
08332296,0,,,
08332297,0,,,
08332298,0,,,
08332299,0,,,
08332300,0,,,
08332301,0,,,
08332302,0,,,
08332303,0,,,
08332304,0,,,
08332305,0,,,
08332306,0,,,
08332307,0,,,
08332308,0,,,
08332309,0,,,
08332310,0,,,
08332311,0,,,
08332312,0,,,
08332313,0,,,
08332314,0,,,
08332315,0,,,
08332316,0,,,
08332317,0,,,
08332318,0,,,
08332319,0,,,
08332320,0,,,
08332321,0,,,
08332322,0,,,
08332323,0,,,
08332324,0,,,
08332325,0,,,
08332326,0,,,
08332327,0,,,
08332328,0,,,
08332329,0,,,
08332330,0,,,
08332331,0,,,
08332332,0,,,
08332333,0,,,
08332334,0,,,
08332335,0,,,
08332336,0,,,
08332337,0,,,
08332338,0,,,
08332339,0,,,
08332340,0,,,
08332341,0,,,
08332342,0,,,
08332343,0,,,
08332344,0,,,
08332345,0,,,
08332346,0,,,
08332347,0,,,
08332348,0,,,
08332349,0,,,
08332350,0,,,
08332351,0,,,
08332352,0,,,
08332353,0,,,
08332354,0,,,
08332355,0,,,
08332356,0,,,
08332357,0,,,
08332358,0,,,
08332359,0,,,
08332360,0,,,
08332361,0,,,
08332362,0,,,
08332363,0,,,
08332364,0,,,
08332365,0,,,
08332366,0,,,
08332367,0,,,
08332368,0,,,
08332369,0,,,
08332370,0,,,
08332371,0,,,
08332372,0,,,
08332373,0,,,
08332374,0,,,
08332375,0,,,
08332376,0,,,
08332377,0,,,
08332378,0,,,
08332379,0,,,
08332380,0,,,
08332381,0,,,
08332382,0,,,
08332383,0,,,
08332384,0,,,
08332385,0,,,
08332386,0,,,
08332387,0,,,
08332388,0,,,
08332389,0,,,
08332390,0,,,
08332391,0,,,
08332392,0,,,
08332393,0,,,
08332394,0,,,
08332395,0,,,
08332396,0,,,
08332397,0,,,
08332398,0,,,
08332399,0,,,
08332400,0,,,
08332401,0,,,
08332402,0,,,
08332403,0,,,
08332404,0,,,
08332405,0,,,
08332406,0,,,
08332407,0,,,
08332408,0,,,
08332409,0,,,
08332410,0,,,
08332411,0,,,
08332412,0,,,
08332413,0,,,
08332414,0,,,
08332415,0,,,
08332416,0,,,
08332417,0,,,
08332418,0,,,
08332419,0,,,
08332420,0,,,
08332421,0,,,
08332422,0,,,
08332423,0,,,
08332424,0,,,
08332425,0,,,
08332426,0,,,
08332427,0,,,
08332428,0,,,
08332429,0,,,
08332430,0,,,
08332431,0,,,
08332432,0,,,
08332433,0,,,
08332434,0,,,
08332435,0,,,
08332436,0,,,
08332437,0,,,
08332438,0,,,
08332439,0,,,
08332440,0,,,
08332441,0,,,
08332442,0,,,
08332443,0,,,
08332444,0,,,
08332445,0,,,
08332446,0,,,
08332447,0,,,
08332448,0,,,
08332449,0,,,
08332450,0,,,
08332451,0,,,
08332452,0,,,
08332453,0,,,
08332454,0,,,
08332455,0,,,
08332456,0,,,
08332457,0,,,
08332458,0,,,
08332459,0,,,
08332460,0,,,
08332461,0,,,
08332462,0,,,
08332463,0,,,
08332464,0,,,
08332465,0,,,
08332466,0,,,
08332467,0,,,
08332468,0,,,
08332469,0,,,
08332470,0,,,
08332471,0,,,
08332472,0,,,
08332473,0,,,
08332474,0,,,
08332475,0,,,
08332476,0,,,
08332477,0,,,
08332478,0,,,
08332479,0,,,
08332480,0,,,
08332481,0,,,
08332482,0,,,
08332483,0,,,
08332484,0,,,
08332485,0,,,
08332486,0,,,
08332487,0,,,
08332488,0,,,
08332489,0,,,
08332490,0,,,
08332491,0,,,
08332492,0,,,
08332493,0,,,
08332494,0,,,
08332495,0,,,
08332496,0,,,
08332497,0,,,
08332498,0,,,
08332499,0,,,
08332500,0,,,
08332501,0,,,
08332502,0,,,
08332503,0,,,
08332504,0,,,
08332505,0,,,
08332506,0,,,
08332507,0,,,
08332508,0,,,
08332509,0,,,
08332510,0,,,
08332511,0,,,
08332512,0,,,
08332513,0,,,
08332514,0,,,
08332515,0,,,
08332516,0,,,
08332517,0,,,
08332518,0,,,
08332519,0,,,
08332520,0,,,
08332521,0,,,
08332522,0,,,
08332523,0,,,
08332524,0,,,
08332525,0,,,
08332526,0,,,
08332527,0,,,
08332528,0,,,
08332529,0,,,
08332530,0,,,
08332531,0,,,
08332532,0,,,
08332533,0,,,
08332534,0,,,
08332535,0,,,
08332536,0,,,
08332537,0,,,
08332538,0,,,
08332539,0,,,
08332540,0,,,
08332541,0,,,
08332542,0,,,
08332543,0,,,
08332544,0,,,
08332545,0,,,
08332546,0,,,
08332547,0,,,
08332548,0,,,
08332549,0,,,
08332550,0,,,
08332551,0,,,
08332552,0,,,
08332553,0,,,
08332554,0,,,
08332555,0,,,
08332556,0,,,
08332557,0,,,
08332558,0,,,
08332559,0,,,
08332560,0,,,
08332561,0,,,
08332562,0,,,
08332563,0,,,
08332564,0,,,
08332565,0,,,
08332566,0,,,
08332567,0,,,
08332568,0,,,
08332569,0,,,
08332570,0,,,
08332571,0,,,
08332572,0,,,
08332573,0,,,
08332574,0,,,
08332575,0,,,
08332576,0,,,
08332577,0,,,
08332578,0,,,
08332579,0,,,
08332580,0,,,
08332581,0,,,
08332582,0,,,
08332583,0,,,
08332584,0,,,
08332585,0,,,
08332586,0,,,
08332587,0,,,
08332588,0,,,
08332589,0,,,
08332590,0,,,
08332591,0,,,
08332592,0,,,
08332593,0,,,
08332594,0,,,
08332595,0,,,
08332596,0,,,
08332597,0,,,
08332598,0,,,
08332599,0,,,
08332600,0,,,
08332601,0,,,
08332602,0,,,
08332603,0,,,
08332604,0,,,
08332605,0,,,
08332606,0,,,
08332607,0,,,
08332608,0,,,
08332609,0,,,
08332610,0,,,
08332611,0,,,
08332612,0,,,
08332613,0,,,
08332614,0,,,
08332615,0,,,
08332616,0,,,
08332617,0,,,
08332618,0,,,
08332619,0,,,
08332620,0,,,
08332621,0,,,
08332622,0,,,
08332623,0,,,
08332624,0,,,
08332625,0,,,
08332626,0,,,
08332627,0,,,
08332628,0,,,
08332629,0,,,
08332630,0,,,
08332631,0,,,
08332632,0,,,
08332633,0,,,
08332634,0,,,
08332635,0,,,
08332636,0,,,
08332637,0,,,
08332638,0,,,
08332639,0,,,
08332640,0,,,
08332641,0,,,
08332642,0,,,
08332643,0,,,
08332644,0,,,
08332645,0,,,
08332646,0,,,
08332647,0,,,
08332648,0,,,
08332649,0,,,
08332650,0,,,
08332651,0,,,
08332652,0,,,
08332653,0,,,
08332654,0,,,
08332655,0,,,
08332656,0,,,
08332657,0,,,
08332658,0,,,
08332659,0,,,
08332660,0,,,
08332661,0,,,
08332662,0,,,
08332663,0,,,
08332664,0,,,
08332665,0,,,
08332666,0,,,
08332667,0,,,
08332668,0,,,
08332669,0,,,
08332670,0,,,
08332671,0,,,
08332672,0,,,
08332673,0,,,
08332674,0,,,
08332675,0,,,
08332676,0,,,
08332677,0,,,
08332678,0,,,
08332679,0,,,
08332680,0,,,
08332681,0,,,
08332682,0,,,
08332683,0,,,
08332684,0,,,
08332685,0,,,
08332686,0,,,
08332687,0,,,
08332688,0,,,
08332689,0,,,
08332690,0,,,
08332691,0,,,
08332692,0,,,
08332693,0,,,
08332694,0,,,
08332695,0,,,
08332696,0,,,
08332697,0,,,
08332698,0,,,
08332699,0,,,
08332700,0,,,
08332701,0,,,
08332702,0,,,
08332703,0,,,
08332704,0,,,
08332705,0,,,
08332706,0,,,
08332707,0,,,
08332708,0,,,
08332709,0,,,
08332710,0,,,
08332711,0,,,
08332712,0,,,
08332713,0,,,
08332714,0,,,
08332715,0,,,
08332716,0,,,
08332717,0,,,
08332718,0,,,
08332719,0,,,
08332720,0,,,
08332721,0,,,
08332722,0,,,
08332723,0,,,
08332724,0,,,
08332725,0,,,
08332726,0,,,
08332727,0,,,
08332728,0,,,
08332729,0,,,
08332730,0,,,
08332731,0,,,
08332732,0,,,
08332733,0,,,
08332734,0,,,
08332735,0,,,
08332736,0,,,
08332737,0,,,
08332738,0,,,
08332739,0,,,
08332740,0,,,
08332741,0,,,
08332742,0,,,
08332743,0,,,
08332744,0,,,
08332745,0,,,
08332746,0,,,
08332747,0,,,
08332748,0,,,
08332749,0,,,
08332750,0,,,
08332751,0,,,
08332752,0,,,
08332753,0,,,
08332754,0,,,
08332755,0,,,
08332756,0,,,
08332757,0,,,
08332758,0,,,
08332759,0,,,
08332760,0,,,
08332761,0,,,
08332762,0,,,
08332763,0,,,
08332764,0,,,
08332765,0,,,
08332766,0,,,
08332767,0,,,
08332768,0,,,
08332769,0,,,
08332770,0,,,
08332771,0,,,
08332772,0,,,
08332773,0,,,
08332774,0,,,
08332775,0,,,
08332776,0,,,
08332777,0,,,
08332778,0,,,
08332779,0,,,
08332780,0,,,
08332781,0,,,
08332782,0,,,
08332783,0,,,
08332784,0,,,
08332785,0,,,
08332786,0,,,
08332787,0,,,
08332788,0,,,
08332789,0,,,
08332790,0,,,
08332791,0,,,
08332792,0,,,
08332793,0,,,
08332794,0,,,
08332795,0,,,
08332796,0,,,
08332797,0,,,
08332798,0,,,
08332799,0,,,
08332800,0,,,
08332801,0,,,
08332802,0,,,
08332803,0,,,
08332804,0,,,
08332805,0,,,
08332806,0,,,
08332807,0,,,
08332808,0,,,
08332809,0,,,
08332810,0,,,
08332811,0,,,
08332812,0,,,
08332813,0,,,
08332814,0,,,
08332815,0,,,
08332816,0,,,
08332817,0,,,
08332818,0,,,
08332819,0,,,
08332820,0,,,
08332821,0,,,
08332822,0,,,
08332823,0,,,
08332824,0,,,
08332825,0,,,
08332826,0,,,
08332827,0,,,
08332828,0,,,
08332829,0,,,
08332830,0,,,
08332831,0,,,
08332832,0,,,
08332833,0,,,
08332834,0,,,
08332835,0,,,
08332836,0,,,
08332837,0,,,
08332838,0,,,
08332839,0,,,
08332840,0,,,
08332841,0,,,
08332842,0,,,
08332843,0,,,
08332844,0,,,
08332845,0,,,
08332846,0,,,
08332847,0,,,
08332848,0,,,
08332849,0,,,
08332850,0,,,
08332851,0,,,
08332852,0,,,
08332853,0,,,
08332854,0,,,
08332855,0,,,
08332856,0,,,
08332857,0,,,
08332858,0,,,
08332859,0,,,
08332860,0,,,
08332861,0,,,
08332862,0,,,
08332863,0,,,
08332864,0,,,
08332865,0,,,
08332866,0,,,
08332867,0,,,
08332868,0,,,
08332869,0,,,
08332870,0,,,
08332871,0,,,
08332872,0,,,
08332873,0,,,
08332874,0,,,
08332875,0,,,
08332876,0,,,
08332877,0,,,
08332878,0,,,
08332879,0,,,
08332880,0,,,
08332881,0,,,
08332882,0,,,
08332883,0,,,
08332884,0,,,
08332885,0,,,
08332886,0,,,
08332887,0,,,
08332888,0,,,
08332889,0,,,
08332890,0,,,
08332891,0,,,
08332892,0,,,
08332893,0,,,
08332894,0,,,
08332895,0,,,
08332896,0,,,
08332897,0,,,
08332898,0,,,
08332899,0,,,
08332900,0,,,
08332901,0,,,
08332902,0,,,
08332903,0,,,
08332904,0,,,
08332905,0,,,
08332906,0,,,
08332907,0,,,
08332908,0,,,
08332909,0,,,
08332910,0,,,
08332911,0,,,
08332912,0,,,
08332913,0,,,
08332914,0,,,
08332915,0,,,
08332916,0,,,
08332917,0,,,
08332918,0,,,
08332919,0,,,
08332920,0,,,
08332921,0,,,
08332922,0,,,
08332923,0,,,
08332924,0,,,
08332925,0,,,
08332926,0,,,
08332927,0,,,
08332928,0,,,
08332929,0,,,
08332930,0,,,
08332931,0,,,
