asd,co2,Columna1,Columna2,Columna2
41197625,0,,,
41197626,0,,,
41197627,0,,,
41197628,0,,,
41197629,0,,,
41197630,0,,,
41197631,0,,,
41197632,0,,,
41197633,0,,,
41197634,0,,,
41197635,0,,,
41197636,0,,,
41197637,0,,,
41197638,0,,,
41197639,0,,,
41197640,0,,,
41197641,0,,,
41197642,0,,,
41197643,0,,,
41197644,0,,,
41197645,0,,,
41197646,0,,,
41197647,0,,,
41197648,0,,,
41197649,0,,,
41197650,0,,,
41197651,0,,,
41197652,0,,,
41197653,0,,,
41197654,0,,,
41197655,0,,,
41197656,0,,,
41197657,0,,,
41197658,0,,,
41197659,0,,,
41197660,0,,,
41197661,0,,,
41197662,0,,,
41197663,0,,,
41197664,0,,,
41197665,0,,,
41197666,0,,,
41197667,0,,,
41197668,0,,,
41197669,0,,,
41197670,0,,,
41197671,0,,,
41197672,0,,,
41197673,0,,,
41197674,0,,,
41197675,0,,,
41197676,0,,,
41197677,0,,,
41197678,0,,,
41197679,0,,,
41197680,0,,,
41197681,0,,,
41197682,0,,,
41197683,0,,,
41197684,0,,,
41197685,0,,,
41197686,0,,,
41197687,0,,,
41197688,0,,,
41197689,0,,,
41197690,0,,,
41197691,0,,,
41197692,0,,,
41197693,0,,,
41197694,0,,,
41197695,0,,,
41197696,0,,,
41197697,0,,,
41197698,0,,,
41197699,0,,,
41197700,0,,,
41197701,0,,,
41197702,0,,,
41197703,0,,,
41197704,0,,,
41197705,0,,,
41197706,0,,,
41197707,0,,,
41197708,0,,,
41197709,0,,,
41197710,0,,,
41197711,0,,,
41197712,0,,,
41197713,0,,,
41197714,0,,,
41197715,0,,,
41197716,0,,,
41197717,0,,,
41197718,0,,,
41197719,0,,,
41197720,0,,,
41197721,0,,,
41197722,0,,,
41197723,0,,,
41197724,0,,,
41197725,0,,,
41197726,0,,,
41197727,0,,,
41197728,0,,,
41197729,0,,,
41197730,0,,,
41197731,0,,,
41197732,0,,,
41197733,0,,,
41197734,0,,,
41197735,0,,,
41197736,0,,,
41197737,0,,,
41197738,0,,,
41197739,0,,,
41197740,0,,,
41197741,0,,,
41197742,0,,,
41197743,0,,,
41197744,0,,,
41197745,0,,,
41197746,0,,,
41197747,0,,,
41197748,0,,,
41197749,0,,,
41197750,0,,,
41197751,0,,,
41197752,0,,,
41197753,0,,,
41197754,0,,,
41197755,0,,,
41197756,0,,,
41197757,0,,,
41197758,0,,,
41197759,0,,,
41197760,0,,,
41197761,0,,,
41197762,0,,,
41197763,0,,,
41197764,0,,,
41197765,0,,,
41197766,0,,,
41197767,0,,,
41197768,0,,,
41197769,0,,,
41197770,0,,,
41197771,0,,,
41197772,0,,,
41197773,0,,,
41197774,0,,,
41197775,0,,,
41197776,0,,,
41197777,0,,,
41197778,0,,,
41197779,0,,,
41197780,0,,,
41197781,0,,,
41197782,0,,,
41197783,0,,,
41197784,0,,,
41197785,0,,,
41197786,0,,,
41197787,0,,,
41197788,0,,,
41197789,0,,,
41197790,0,,,
41197791,0,,,
41197792,0,,,
41197793,0,,,
41197794,0,,,
41197795,0,,,
41197796,0,,,
41197797,0,,,
41197798,0,,,
41197799,0,,,
41197800,0,,,
41197801,0,,,
41197802,0,,,
41197803,0,,,
41197804,0,,,
41197805,0,,,
41197806,0,,,
41197807,0,,,
41197808,0,,,
41197809,0,,,
41197810,0,,,
41197811,0,,,
41197812,0,,,
41197813,0,,,
41197814,0,,,
41197815,0,,,
41197816,0,,,
41197817,0,,,
41197818,0,,,
41197819,0,,,
41197820,0,,,
41197821,0,,,
41197822,0,,,
41197823,0,,,
41197824,0,,,
41197825,0,,,
41197826,0,,,
41197827,0,,,
41197828,0,,,
41197829,0,,,
41197830,0,,,
41197831,0,,,
41197832,0,,,
41197833,0,,,
41197834,0,,,
41197835,0,,,
41197836,0,,,
41197837,0,,,
41197838,0,,,
41197839,0,,,
41197840,0,,,
41197841,0,,,
41197842,0,,,
41197843,0,,,
41197844,0,,,
41197845,0,,,
41197846,0,,,
41197847,0,,,
41197848,0,,,
41197849,0,,,
41197850,0,,,
41197851,0,,,
41197852,0,,,
41197853,0,,,
41197854,0,,,
41197855,0,,,
41197856,0,,,
41197857,0,,,
41197858,0,,,
41197859,0,,,
41197860,0,,,
41197861,0,,,
41197862,0,,,
41197863,0,,,
41197864,0,,,
41197865,0,,,
41197866,0,,,
41197867,0,,,
41197868,0,,,
41197869,0,,,
41197870,0,,,
41197871,0,,,
41197872,0,,,
41197873,0,,,
41197874,0,,,
41197875,0,,,
41197876,0,,,
41197877,0,,,
41197878,0,,,
41197879,0,,,
41197880,0,,,
41197881,0,,,
41197882,0,,,
41197883,0,,,
41197884,0,,,
41197885,0,,,
41197886,0,,,
41197887,0,,,
41197888,0,,,
41197889,0,,,
41197890,0,,,
41197891,0,,,
41197892,0,,,
41197893,0,,,
41197894,0,,,
41197895,0,,,
41197896,0,,,
41197897,0,,,
41197898,0,,,
41197899,0,,,
41197900,0,,,
41197901,0,,,
41197902,0,,,
41197903,0,,,
41197904,0,,,
41197905,0,,,
41197906,0,,,
41197907,0,,,
41197908,0,,,
41197909,0,,,
41197910,0,,,
41197911,0,,,
41197912,0,,,
41197913,0,,,
41197914,0,,,
41197915,0,,,
41197916,0,,,
41197917,0,,,
41197918,0,,,
41197919,0,,,
41197920,0,,,
41197921,0,,,
41197922,0,,,
41197923,0,,,
41197924,0,,,
41197925,0,,,
41197926,0,,,
41197927,0,,,
41197928,0,,,
41197929,0,,,
41197930,0,,,
41197931,0,,,
41197932,0,,,
41197933,0,,,
41197934,0,,,
41197935,0,,,
41197936,0,,,
41197937,0,,,
41197938,0,,,
41197939,0,,,
41197940,0,,,
41197941,0,,,
41197942,0,,,
41197943,0,,,
41197944,0,,,
41197945,0,,,
41197946,0,,,
41197947,0,,,
41197948,0,,,
41197949,0,,,
41197950,0,,,
41197951,0,,,
41197952,0,,,
41197953,0,,,
41197954,0,,,
41197955,0,,,
41197956,0,,,
41197957,0,,,
41197958,0,,,
41197959,0,,,
41197960,0,,,
41197961,0,,,
41197962,0,,,
41197963,0,,,
41197964,0,,,
41197965,0,,,
41197966,0,,,
41197967,0,,,
41197968,0,,,
41197969,0,,,
41197970,0,,,
41197971,0,,,
41197972,0,,,
41197973,0,,,
41197974,0,,,
41197975,0,,,
41197976,0,,,
41197977,0,,,
41197978,0,,,
41197979,0,,,
41197980,0,,,
41197981,0,,,
41197982,0,,,
41197983,0,,,
41197984,0,,,
41197985,0,,,
41197986,0,,,
41197987,0,,,
41197988,0,,,
41197989,0,,,
41197990,0,,,
41197991,0,,,
41197992,0,,,
41197993,0,,,
41197994,0,,,
41197995,0,,,
41197996,0,,,
41197997,0,,,
41197998,0,,,
41197999,0,,,
41198000,0,,,
41198001,0,,,
41198002,0,,,
41198003,0,,,
41198004,0,,,
41198005,0,,,
41198006,0,,,
41198007,0,,,
41198008,0,,,
41198009,0,,,
41198010,0,,,
41198011,0,,,
41198012,0,,,
41198013,0,,,
41198014,0,,,
41198015,0,,,
41198016,0,,,
41198017,0,,,
41198018,0,,,
41198019,0,,,
41198020,0,,,
41198021,0,,,
41198022,0,,,
41198023,0,,,
41198024,0,,,
41198025,0,,,
41198026,0,,,
41198027,0,,,
41198028,0,,,
41198029,0,,,
41198030,0,,,
41198031,0,,,
41198032,0,,,
41198033,0,,,
41198034,0,,,
41198035,0,,,
41198036,0,,,
41198037,0,,,
41198038,0,,,
41198039,0,,,
41198040,0,,,
41198041,0,,,
41198042,0,,,
41198043,0,,,
41198044,0,,,
41198045,0,,,
41198046,0,,,
41198047,0,,,
41198048,0,,,
41198049,0,,,
41198050,0,,,
41198051,0,,,
41198052,0,,,
41198053,0,,,
41198054,0,,,
41198055,0,,,
41198056,0,,,
41198057,0,,,
41198058,0,,,
41198059,0,,,
41198060,0,,,
41198061,0,,,
41198062,0,,,
41198063,0,,,
41198064,0,,,
41198065,0,,,
41198066,0,,,
41198067,0,,,
41198068,0,,,
41198069,0,,,
41198070,0,,,
41198071,0,,,
41198072,0,,,
41198073,0,,,
41198074,0,,,
41198075,0,,,
41198076,0,,,
41198077,0,,,
41198078,0,,,
41198079,0,,,
41198080,0,,,
41198081,0,,,
41198082,0,,,
41198083,0,,,
41198084,0,,,
41198085,0,,,
41198086,0,,,
41198087,0,,,
41198088,0,,,
41198089,0,,,
41198090,0,,,
41198091,0,,,
41198092,0,,,
41198093,0,,,
41198094,0,,,
41198095,0,,,
41198096,0,,,
41198097,0,,,
41198098,0,,,
41198099,0,,,
41198100,0,,,
41198101,0,,,
41198102,0,,,
41198103,0,,,
41198104,0,,,
41198105,0,,,
41198106,0,,,
41198107,0,,,
41198108,0,,,
41198109,0,,,
41198110,0,,,
41198111,0,,,
41198112,0,,,
41198113,0,,,
41198114,0,,,
41198115,0,,,
41198116,0,,,
41198117,0,,,
41198118,0,,,
41198119,0,,,
41198120,0,,,
41198121,0,,,
41198122,0,,,
41198123,0,,,
41198124,0,,,
41198125,0,,,
41198126,0,,,
41198127,0,,,
41198128,0,,,
41198129,0,,,
41198130,0,,,
41198131,0,,,
41198132,0,,,
41198133,0,,,
41198134,0,,,
41198135,0,,,
41198136,0,,,
41198137,0,,,
41198138,0,,,
41198139,0,,,
41198140,0,,,
41198141,0,,,
41198142,0,,,
41198143,0,,,
41198144,0,,,
41198145,0,,,
41198146,0,,,
41198147,0,,,
41198148,0,,,
41198149,0,,,
41198150,0,,,
41198151,0,,,
41198152,0,,,
41198153,0,,,
41198154,0,,,
41198155,0,,,
41198156,0,,,
41198157,0,,,
41198158,0,,,
41198159,0,,,
41198160,0,,,
41198161,0,,,
41198162,0,,,
41198163,0,,,
41198164,0,,,
41198165,0,,,
41198166,0,,,
41198167,0,,,
41198168,0,,,
41198169,0,,,
41198170,0,,,
41198171,0,,,
41198172,0,,,
41198173,0,,,
41198174,0,,,
41198175,0,,,
41198176,0,,,
41198177,0,,,
41198178,0,,,
41198179,0,,,
41198180,0,,,
41198181,0,,,
41198182,0,,,
41198183,0,,,
41198184,0,,,
41198185,0,,,
41198186,0,,,
41198187,0,,,
41198188,0,,,
41198189,0,,,
41198190,0,,,
41198191,0,,,
41198192,0,,,
41198193,0,,,
41198194,0,,,
41198195,0,,,
41198196,0,,,
41198197,0,,,
41198198,0,,,
41198199,0,,,
41198200,0,,,
41198201,0,,,
41198202,0,,,
41198203,0,,,
41198204,0,,,
41198205,0,,,
41198206,0,,,
41198207,0,,,
41198208,0,,,
41198209,0,,,
41198210,0,,,
41198211,0,,,
41198212,0,,,
41198213,0,,,
41198214,0,,,
41198215,0,,,
41198216,0,,,
41198217,0,,,
41198218,0,,,
41198219,0,,,
41198220,0,,,
41198221,0,,,
41198222,0,,,
41198223,0,,,
41198224,0,,,
41198225,0,,,
41198226,0,,,
41198227,0,,,
41198228,0,,,
41198229,0,,,
41198230,0,,,
41198231,0,,,
41198232,0,,,
41198233,0,,,
41198234,0,,,
41198235,0,,,
41198236,0,,,
41198237,0,,,
41198238,0,,,
41198239,0,,,
41198240,0,,,
41198241,0,,,
41198242,0,,,
41198243,0,,,
41198244,0,,,
41198245,0,,,
41198246,0,,,
41198247,0,,,
41198248,0,,,
41198249,0,,,
41198250,0,,,
41198251,0,,,
41198252,0,,,
41198253,0,,,
41198254,0,,,
41198255,0,,,
41198256,0,,,
41198257,0,,,
41198258,0,,,
41198259,0,,,
41198260,0,,,
41198261,0,,,
41198262,0,,,
41198263,0,,,
41198264,0,,,
41198265,0,,,
41198266,0,,,
41198267,0,,,
41198268,0,,,
41198269,0,,,
41198270,0,,,
41198271,0,,,
41198272,0,,,
41198273,0,,,
41198274,0,,,
41198275,0,,,
41198276,0,,,
41198277,0,,,
41198278,0,,,
41198279,0,,,
41198280,0,,,
41198281,0,,,
41198282,0,,,
41198283,0,,,
41198284,0,,,
41198285,0,,,
41198286,0,,,
41198287,0,,,
41198288,0,,,
41198289,0,,,
41198290,0,,,
41198291,0,,,
41198292,0,,,
41198293,0,,,
41198294,0,,,
41198295,0,,,
41198296,0,,,
41198297,0,,,
41198298,0,,,
41198299,0,,,
41198300,0,,,
41198301,0,,,
41198302,0,,,
41198303,0,,,
41198304,0,,,
41198305,0,,,
41198306,0,,,
41198307,0,,,
41198308,0,,,
41198309,0,,,
41198310,0,,,
41198311,0,,,
41198312,0,,,
41198313,0,,,
41198314,0,,,
41198315,0,,,
41198316,0,,,
41198317,0,,,
41198318,0,,,
41198319,0,,,
41198320,0,,,
41198321,0,,,
41198322,0,,,
41198323,0,,,
41198324,0,,,
41198325,0,,,
41198326,0,,,
41198327,0,,,
41198328,0,,,
41198329,0,,,
41198330,0,,,
41198331,0,,,
41198332,0,,,
41198333,0,,,
41198334,0,,,
41198335,0,,,
41198336,0,,,
41198337,0,,,
41198338,0,,,
41198339,0,,,
41198340,0,,,
41198341,0,,,
41198342,0,,,
41198343,0,,,
41198344,0,,,
41198345,0,,,
41198346,0,,,
41198347,0,,,
41198348,0,,,
41198349,0,,,
41198350,0,,,
41198351,0,,,
41198352,0,,,
41198353,0,,,
41198354,0,,,
41198355,0,,,
41198356,0,,,
41198357,0,,,
41198358,0,,,
41198359,0,,,
41198360,0,,,
41198361,0,,,
41198362,0,,,
41198363,0,,,
41198364,0,,,
41198365,0,,,
41198366,0,,,
41198367,0,,,
41198368,0,,,
41198369,0,,,
41198370,0,,,
41198371,0,,,
41198372,0,,,
41198373,0,,,
41198374,0,,,
41198375,0,,,
41198376,0,,,
41198377,0,,,
41198378,0,,,
41198379,0,,,
41198380,0,,,
41198381,0,,,
41198382,0,,,
41198383,0,,,
41198384,0,,,
41198385,0,,,
41198386,0,,,
41198387,0,,,
41198388,0,,,
41198389,0,,,
41198390,0,,,
41198391,0,,,
41198392,0,,,
41198393,0,,,
41198394,0,,,
41198395,0,,,
41198396,0,,,
41198397,0,,,
41198398,0,,,
41198399,0,,,
41198400,0,,,
41198401,0,,,
41198402,0,,,
41198403,0,,,
41198404,0,,,
41198405,0,,,
41198406,0,,,
41198407,0,,,
41198408,0,,,
41198409,0,,,
41198410,0,,,
41198411,0,,,
41198412,0,,,
41198413,0,,,
41198414,0,,,
41198415,0,,,
41198416,0,,,
41198417,0,,,
41198418,0,,,
41198419,0,,,
41198420,0,,,
41198421,0,,,
41198422,0,,,
41198423,0,,,
41198424,0,,,
41198425,0,,,
41198426,0,,,
41198427,0,,,
41198428,0,,,
41198429,0,,,
41198430,0,,,
41198431,0,,,
41198432,0,,,
41198433,0,,,
41198434,0,,,
41198435,0,,,
41198436,0,,,
41198437,0,,,
41198438,0,,,
41198439,0,,,
41198440,0,,,
41198441,0,,,
41198442,0,,,
41198443,0,,,
41198444,0,,,
41198445,0,,,
41198446,0,,,
41198447,0,,,
41198448,0,,,
41198449,0,,,
41198450,0,,,
41198451,0,,,
41198452,0,,,
41198453,0,,,
41198454,0,,,
41198455,0,,,
41198456,0,,,
41198457,0,,,
41198458,0,,,
41198459,0,,,
41198460,0,,,
41198461,0,,,
41198462,0,,,
41198463,0,,,
41198464,0,,,
41198465,0,,,
41198466,0,,,
41198467,0,,,
41198468,0,,,
41198469,0,,,
41198470,0,,,
41198471,0,,,
41198472,0,,,
41198473,0,,,
41198474,0,,,
41198475,0,,,
41198476,0,,,
41198477,0,,,
41198478,0,,,
41198479,0,,,
41198480,0,,,
41198481,0,,,
41198482,0,,,
41198483,0,,,
41198484,0,,,
41198485,0,,,
41198486,0,,,
41198487,0,,,
41198488,0,,,
41198489,0,,,
41198490,0,,,
41198491,0,,,
41198492,0,,,
41198493,0,,,
41198494,0,,,
41198495,0,,,
41198496,0,,,
41198497,0,,,
41198498,0,,,
41198499,0,,,
41198500,0,,,
41198501,0,,,
41198502,0,,,
41198503,0,,,
41198504,0,,,
41198505,0,,,
41198506,0,,,
41198507,0,,,
41198508,0,,,
41198509,0,,,
41198510,0,,,
41198511,0,,,
41198512,0,,,
41198513,0,,,
41198514,0,,,
41198515,0,,,
41198516,0,,,
41198517,0,,,
41198518,0,,,
41198519,0,,,
41198520,0,,,
41198521,0,,,
41198522,0,,,
41198523,0,,,
41198524,0,,,
41198525,0,,,
41198526,0,,,
41198527,0,,,
41198528,0,,,
41198529,0,,,
41198530,0,,,
41198531,0,,,
41198532,0,,,
41198533,0,,,
41198534,0,,,
41198535,0,,,
41198536,0,,,
41198537,0,,,
41198538,0,,,
41198539,0,,,
41198540,0,,,
41198541,0,,,
41198542,0,,,
41198543,0,,,
41198544,0,,,
41198545,0,,,
41198546,0,,,
41198547,0,,,
41198548,0,,,
41198549,0,,,
41198550,0,,,
41198551,0,,,
41198552,0,,,
41198553,0,,,
41198554,0,,,
41198555,0,,,
41198556,0,,,
41198557,0,,,
41198558,0,,,
41198559,0,,,
41198560,0,,,
41198561,0,,,
41198562,0,,,
41198563,0,,,
41198564,0,,,
41198565,0,,,
41198566,0,,,
41198567,0,,,
41198568,0,,,
41198569,0,,,
41198570,0,,,
41198571,0,,,
41198572,0,,,
41198573,0,,,
41198574,0,,,
41198575,0,,,
41198576,0,,,
41198577,0,,,
41198578,0,,,
41198579,0,,,
41198580,0,,,
41198581,0,,,
41198582,0,,,
41198583,0,,,
41198584,0,,,
41198585,0,,,
41198586,0,,,
41198587,0,,,
41198588,0,,,
41198589,0,,,
41198590,0,,,
41198591,0,,,
41198592,0,,,
41198593,0,,,
41198594,0,,,
41198595,0,,,
41198596,0,,,
41198597,0,,,
41198598,0,,,
41198599,0,,,
41198600,0,,,
41198601,0,,,
41198602,0,,,
41198603,0,,,
41198604,0,,,
41198605,0,,,
41198606,0,,,
41198607,0,,,
41198608,0,,,
41198609,0,,,
41198610,0,,,
41198611,0,,,
41198612,0,,,
41198613,0,,,
41198614,0,,,
41198615,0,,,
41198616,0,,,
41198617,0,,,
41198618,0,,,
41198619,0,,,
41198620,0,,,
41198621,0,,,
41198622,0,,,
41198623,0,,,
41198624,0,,,
41198625,0,,,
41198626,0,,,
41198627,0,,,
41198628,0,,,
41198629,0,,,
41198630,0,,,
41198631,0,,,
41198632,0,,,
41198633,0,,,
41198634,0,,,
41198635,0,,,
41198636,0,,,
41198637,0,,,
41198638,0,,,
41198639,0,,,
41198640,0,,,
41198641,0,,,
41198642,0,,,
41198643,0,,,
41198644,0,,,
41198645,0,,,
41198646,0,,,
41198647,0,,,
41198648,0,,,
41198649,0,,,
41198650,0,,,
41198651,0,,,
41198652,0,,,
41198653,0,,,
41198654,0,,,
41198655,0,,,
41198656,0,,,
41198657,0,,,
41198658,0,,,
41198659,0,,,
41198660,0,,,
41198661,0,,,
41198662,0,,,
41198663,0,,,
41198664,0,,,
41198665,0,,,
41198666,0,,,
41198667,0,,,
41198668,0,,,
41198669,0,,,
41198670,0,,,
41198671,0,,,
41198672,0,,,
41198673,0,,,
41198674,0,,,
41198675,0,,,
41198676,0,,,
41198677,0,,,
41198678,0,,,
41198679,0,,,
41198680,0,,,
41198681,0,,,
41198682,0,,,
41198683,0,,,
41198684,0,,,
41198685,0,,,
41198686,0,,,
41198687,0,,,
41198688,0,,,
41198689,0,,,
41198690,0,,,
41198691,0,,,
41198692,0,,,
41198693,0,,,
41198694,0,,,
41198695,0,,,
41198696,0,,,
41198697,0,,,
41198698,0,,,
41198699,0,,,
41198700,0,,,
41198701,0,,,
41198702,0,,,
41198703,0,,,
41198704,0,,,
41198705,0,,,
41198706,0,,,
41198707,0,,,
41198708,0,,,
41198709,0,,,
41198710,0,,,
41198711,0,,,
41198712,0,,,
41198713,0,,,
41198714,0,,,
41198715,0,,,
41198716,0,,,
41198717,0,,,
41198718,0,,,
41198719,0,,,
41198720,0,,,
41198721,0,,,
41198722,0,,,
41198723,0,,,
41198724,0,,,
41198725,0,,,
41198726,0,,,
41198727,0,,,
41198728,0,,,
41198729,0,,,
41198730,0,,,
41198731,0,,,
41198732,0,,,
41198733,0,,,
41198734,0,,,
41198735,0,,,
41198736,0,,,
41198737,0,,,
41198738,0,,,
41198739,0,,,
41198740,0,,,
41198741,0,,,
41198742,0,,,
41198743,0,,,
41198744,0,,,
41198745,0,,,
41198746,0,,,
41198747,0,,,
41198748,0,,,
41198749,0,,,
41198750,0,,,
41198751,0,,,
41198752,0,,,
41198753,0,,,
41198754,0,,,
41198755,0,,,
41198756,0,,,
41198757,0,,,
41198758,0,,,
41198759,0,,,
41198760,0,,,
41198761,0,,,
41198762,0,,,
41198763,0,,,
41198764,0,,,
41198765,0,,,
41198766,0,,,
41198767,0,,,
41198768,0,,,
41198769,0,,,
41198770,0,,,
41198771,0,,,
41198772,0,,,
41198773,0,,,
41198774,0,,,
41198775,0,,,
41198776,0,,,
41198777,0,,,
41198778,0,,,
41198779,0,,,
41198780,0,,,
41198781,0,,,
41198782,0,,,
41198783,0,,,
41198784,0,,,
41198785,0,,,
41198786,0,,,
41198787,0,,,
41198788,0,,,
41198789,0,,,
41198790,0,,,
41198791,0,,,
41198792,0,,,
41198793,0,,,
41198794,0,,,
41198795,0,,,
41198796,0,,,
41198797,0,,,
41198798,0,,,
41198799,0,,,
41198800,0,,,
41198801,0,,,
41198802,0,,,
41198803,0,,,
41198804,0,,,
41198805,0,,,
41198806,0,,,
41198807,0,,,
41198808,0,,,
41198809,0,,,
41198810,0,,,
41198811,0,,,
41198812,0,,,
41198813,0,,,
41198814,0,,,
41198815,0,,,
41198816,0,,,
41198817,0,,,
41198818,0,,,
41198819,0,,,
41198820,0,,,
41198821,0,,,
41198822,0,,,
41198823,0,,,
41198824,0,,,
41198825,0,,,
41198826,0,,,
41198827,0,,,
41198828,0,,,
41198829,0,,,
41198830,0,,,
41198831,0,,,
41198832,0,,,
41198833,0,,,
41198834,0,,,
41198835,0,,,
41198836,0,,,
41198837,0,,,
41198838,0,,,
41198839,0,,,
41198840,0,,,
41198841,0,,,
41198842,0,,,
41198843,0,,,
41198844,0,,,
41198845,0,,,
41198846,0,,,
41198847,0,,,
41198848,0,,,
41198849,0,,,
41198850,0,,,
41198851,0,,,
41198852,0,,,
41198853,0,,,
41198854,0,,,
41198855,0,,,
41198856,0,,,
41198857,0,,,
41198858,0,,,
41198859,0,,,
41198860,0,,,
41198861,0,,,
41198862,0,,,
41198863,0,,,
41198864,0,,,
41198865,0,,,
41198866,0,,,
41198867,0,,,
41198868,0,,,
41198869,0,,,
41198870,0,,,
41198871,0,,,
41198872,0,,,
41198873,0,,,
41198874,0,,,
41198875,0,,,
41198876,0,,,
41198877,0,,,
41198878,0,,,
41198879,0,,,
41198880,0,,,
41198881,0,,,
41198882,0,,,
41198883,0,,,
41198884,0,,,
41198885,0,,,
41198886,0,,,
41198887,0,,,
41198888,0,,,
41198889,0,,,
41198890,0,,,
41198891,0,,,
41198892,0,,,
41198893,0,,,
41198894,0,,,
41198895,0,,,
41198896,0,,,
41198897,0,,,
41198898,0,,,
41198899,0,,,
41198900,0,,,
41198901,0,,,
41198902,0,,,
41198903,0,,,
41198904,0,,,
41198905,0,,,
41198906,0,,,
41198907,0,,,
41198908,0,,,
41198909,0,,,
41198910,0,,,
41198911,0,,,
41198912,0,,,
41198913,0,,,
41198914,0,,,
41198915,0,,,
41198916,0,,,
41198917,0,,,
41198918,0,,,
41198919,0,,,
41198920,0,,,
41198921,0,,,
41198922,0,,,
41198923,0,,,
41198924,0,,,
41198925,0,,,
41198926,0,,,
41198927,0,,,
41198928,0,,,
41198929,0,,,
41198930,0,,,
41198931,0,,,
41198932,0,,,
41198933,0,,,
41198934,0,,,
41198935,0,,,
41198936,0,,,
41198937,0,,,
41198938,0,,,
41198939,0,,,
41198940,0,,,
41198941,0,,,
41198942,0,,,
41198943,0,,,
41198944,0,,,
41198945,0,,,
41198946,0,,,
41198947,0,,,
41198948,0,,,
41198949,0,,,
41198950,0,,,
41198951,0,,,
41198952,0,,,
41198953,0,,,
41198954,0,,,
41198955,0,,,
41198956,0,,,
41198957,0,,,
41198958,0,,,
41198959,0,,,
41198960,0,,,
41198961,0,,,
41198962,0,,,
41198963,0,,,
41198964,0,,,
41198965,0,,,
41198966,0,,,
41198967,0,,,
41198968,0,,,
41198969,0,,,
41198970,0,,,
41198971,0,,,
41198972,0,,,
41198973,0,,,
41198974,0,,,
41198975,0,,,
41198976,0,,,
41198977,0,,,
41198978,0,,,
41198979,0,,,
41198980,0,,,
41198981,0,,,
41198982,0,,,
41198983,0,,,
41198984,0,,,
41198985,0,,,
41198986,0,,,
41198987,0,,,
41198988,0,,,
41198989,0,,,
41198990,0,,,
41198991,0,,,
41198992,0,,,
41198993,0,,,
41198994,0,,,
41198995,0,,,
41198996,0,,,
41198997,0,,,
41198998,0,,,
41198999,0,,,
41199000,0,,,
41199001,0,,,
41199002,0,,,
41199003,0,,,
41199004,0,,,
41199005,0,,,
41199006,0,,,
41199007,0,,,
41199008,0,,,
41199009,0,,,
41199010,0,,,
41199011,0,,,
41199012,0,,,
41199013,0,,,
41199014,0,,,
41199015,0,,,
41199016,0,,,
41199017,0,,,
41199018,0,,,
41199019,0,,,
41199020,0,,,
41199021,0,,,
41199022,0,,,
41199023,0,,,
41199024,0,,,
41199025,0,,,
41199026,0,,,
41199027,0,,,
41199028,0,,,
41199029,0,,,
41199030,0,,,
41199031,0,,,
41199032,0,,,
41199033,0,,,
41199034,0,,,
41199035,0,,,
41199036,0,,,
41199037,0,,,
41199038,0,,,
41199039,0,,,
41199040,0,,,
41199041,0,,,
41199042,0,,,
41199043,0,,,
41199044,0,,,
41199045,0,,,
41199046,0,,,
41199047,0,,,
41199048,0,,,
41199049,0,,,
41199050,0,,,
41199051,0,,,
41199052,0,,,
41199053,0,,,
41199054,0,,,
41199055,0,,,
41199056,0,,,
41199057,0,,,
41199058,0,,,
41199059,0,,,
41199060,0,,,
41199061,0,,,
41199062,0,,,
41199063,0,,,
41199064,0,,,
41199065,0,,,
41199066,0,,,
41199067,0,,,
41199068,0,,,
41199069,0,,,
41199070,0,,,
41199071,0,,,
41199072,0,,,
41199073,0,,,
41199074,0,,,
41199075,0,,,
41199076,0,,,
41199077,0,,,
41199078,0,,,
41199079,0,,,
41199080,0,,,
41199081,0,,,
41199082,0,,,
41199083,0,,,
41199084,0,,,
41199085,0,,,
41199086,0,,,
41199087,0,,,
41199088,0,,,
41199089,0,,,
41199090,0,,,
41199091,0,,,
41199092,0,,,
41199093,0,,,
41199094,0,,,
41199095,0,,,
41199096,0,,,
41199097,0,,,
41199098,0,,,
41199099,0,,,
41199100,0,,,
41199101,0,,,
41199102,0,,,
41199103,0,,,
41199104,0,,,
41199105,0,,,
41199106,0,,,
41199107,0,,,
41199108,0,,,
41199109,0,,,
41199110,0,,,
41199111,0,,,
41199112,0,,,
41199113,0,,,
41199114,0,,,
41199115,0,,,
41199116,0,,,
41199117,0,,,
41199118,0,,,
41199119,0,,,
41199120,0,,,
41199121,0,,,
41199122,0,,,
41199123,0,,,
41199124,0,,,
41199125,0,,,
41199126,0,,,
41199127,0,,,
41199128,0,,,
41199129,0,,,
41199130,0,,,
41199131,0,,,
41199132,0,,,
41199133,0,,,
41199134,0,,,
41199135,0,,,
41199136,0,,,
41199137,0,,,
41199138,0,,,
41199139,0,,,
41199140,0,,,
41199141,0,,,
41199142,0,,,
41199143,0,,,
41199144,0,,,
41199145,0,,,
41199146,0,,,
41199147,0,,,
41199148,0,,,
41199149,0,,,
41199150,0,,,
41199151,0,,,
41199152,0,,,
41199153,0,,,
41199154,0,,,
41199155,0,,,
41199156,0,,,
41199157,0,,,
41199158,0,,,
41199159,0,,,
41199160,0,,,
41199161,0,,,
41199162,0,,,
41199163,0,,,
41199164,0,,,
41199165,0,,,
41199166,0,,,
41199167,0,,,
41199168,0,,,
41199169,0,,,
41199170,0,,,
41199171,0,,,
41199172,0,,,
41199173,0,,,
41199174,0,,,
41199175,0,,,
41199176,0,,,
41199177,0,,,
