col1,co2,Columna1,Columna2,Columna2
08131382,0,,,
08131383,0,,,
08131384,0,,,
08131385,0,,,
08131386,0,,,
08131387,0,,,
08131388,0,,,
08131389,0,,,
08131390,0,,,
08131391,0,,,
08131392,0,,,
08131393,0,,,
08131394,0,,,
08131395,0,,,
08131396,0,,,
08131397,0,,,
08131398,0,,,
08131399,0,,,
08131400,0,,,
08131401,0,,,
08131402,0,,,
08131403,0,,,
08131404,0,,,
08131405,0,,,
08131406,0,,,
08131407,0,,,
08131408,0,,,
08131409,0,,,
08131410,0,,,
08131411,0,,,
08131412,0,,,
08131413,0,,,
08131414,0,,,
08131415,0,,,
08131416,0,,,
08131417,0,,,
08131418,0,,,
08131419,0,,,
08131420,0,,,
08131421,0,,,
08131422,0,,,
08131423,0,,,
08131424,0,,,
08131425,0,,,
08131426,0,,,
08131427,0,,,
08131428,0,,,
08131429,0,,,
08131430,0,,,
08131431,0,,,
08131432,0,,,
08131433,0,,,
08131434,0,,,
08131435,0,,,
08131436,0,,,
08131437,0,,,
08131438,0,,,
08131439,0,,,
08131440,0,,,
08131441,0,,,
08131442,0,,,
08131443,0,,,
08131444,0,,,
08131445,0,,,
08131446,0,,,
08131447,0,,,
08131448,0,,,
08131449,0,,,
08131450,0,,,
08131451,0,,,
08131452,0,,,
08131453,0,,,
08131454,0,,,
08131455,0,,,
08131456,0,,,
08131457,0,,,
08131458,0,,,
08131459,0,,,
08131460,0,,,
08131461,0,,,
08131462,0,,,
08131463,0,,,
08131464,0,,,
08131465,0,,,
08131466,0,,,
08131467,0,,,
08131468,0,,,
08131469,0,,,
08131470,0,,,
08131471,0,,,
08131472,0,,,
08131473,0,,,
08131474,0,,,
08131475,0,,,
08131476,0,,,
08131477,0,,,
08131478,0,,,
08131479,0,,,
08131480,0,,,
08131481,0,,,
08131482,0,,,
08131483,0,,,
08131484,0,,,
08131485,0,,,
08131486,0,,,
08131487,0,,,
08131488,0,,,
08131489,0,,,
08131490,0,,,
08131491,0,,,
08131492,0,,,
08131493,0,,,
08131494,0,,,
08131495,0,,,
08131496,0,,,
08131497,0,,,
08131498,0,,,
08131499,0,,,
08131500,0,,,
08131501,0,,,
08131502,0,,,
08131503,0,,,
08131504,0,,,
08131505,0,,,
08131506,0,,,
08131507,0,,,
08131508,0,,,
08131509,0,,,
08131510,0,,,
08131511,0,,,
08131512,0,,,
08131513,0,,,
08131514,0,,,
08131515,0,,,
08131516,0,,,
08131517,0,,,
08131518,0,,,
08131519,0,,,
08131520,0,,,
08131521,0,,,
08131522,0,,,
08131523,0,,,
08131524,0,,,
08131525,0,,,
08131526,0,,,
08131527,0,,,
08131528,0,,,
08131529,0,,,
08131530,0,,,
08131531,0,,,
08131532,0,,,
08131533,0,,,
08131534,0,,,
08131535,0,,,
08131536,0,,,
08131537,0,,,
08131538,0,,,
08131539,0,,,
08131540,0,,,
08131541,0,,,
08131542,0,,,
08131543,0,,,
08131544,0,,,
08131545,0,,,
08131546,0,,,
08131547,0,,,
08131548,0,,,
08131549,0,,,
08131550,0,,,
08131551,0,,,
08131552,0,,,
08131553,0,,,
08131554,0,,,
08131555,0,,,
08131556,0,,,
08131557,0,,,
08131558,0,,,
08131559,0,,,
08131560,0,,,
08131561,0,,,
08131562,0,,,
08131563,0,,,
08131564,0,,,
08131565,0,,,
08131566,0,,,
08131567,0,,,
08131568,0,,,
08131569,0,,,
08131570,0,,,
08131571,0,,,
08131572,0,,,
08131573,0,,,
08131574,0,,,
08131575,0,,,
08131576,0,,,
08131577,0,,,
08131578,0,,,
08131579,0,,,
08131580,0,,,
08131581,0,,,
08131582,0,,,
08131583,0,,,
08131584,0,,,
08131585,0,,,
08131586,0,,,
08131587,0,,,
08131588,0,,,
08131589,0,,,
08131590,0,,,
08131591,0,,,
08131592,0,,,
08131593,0,,,
08131594,0,,,
08131595,0,,,
08131596,0,,,
08131597,0,,,
08131598,0,,,
08131599,0,,,
08131600,0,,,
08131601,0,,,
08131602,0,,,
08131603,0,,,
08131604,0,,,
08131605,0,,,
08131606,0,,,
08131607,0,,,
08131608,0,,,
08131609,0,,,
08131610,0,,,
08131611,0,,,
08131612,0,,,
08131613,0,,,
08131614,0,,,
08131615,0,,,
08131616,0,,,
08131617,0,,,
08131618,0,,,
08131619,0,,,
08131620,0,,,
08131621,0,,,
08131622,0,,,
08131623,0,,,
08131624,0,,,
08131625,0,,,
08131626,0,,,
08131627,0,,,
08131628,0,,,
08131629,0,,,
08131630,0,,,
08131631,0,,,
08131632,0,,,
08131633,0,,,
08131634,0,,,
08131635,0,,,
08131636,0,,,
08131637,0,,,
08131638,0,,,
08131639,0,,,
08131640,0,,,
08131641,0,,,
08131642,0,,,
08131643,0,,,
08131644,0,,,
08131645,0,,,
08131646,0,,,
08131647,0,,,
08131648,0,,,
08131649,0,,,
08131650,0,,,
08131651,0,,,
08131652,0,,,
08131653,0,,,
08131654,0,,,
08131655,0,,,
08131656,0,,,
08131657,0,,,
08131658,0,,,
08131659,0,,,
08131660,0,,,
08131661,0,,,
08131662,0,,,
08131663,0,,,
08131664,0,,,
08131665,0,,,
08131666,0,,,
08131667,0,,,
08131668,0,,,
08131669,0,,,
08131670,0,,,
08131671,0,,,
08131672,0,,,
08131673,0,,,
08131674,0,,,
08131675,0,,,
08131676,0,,,
08131677,0,,,
08131678,0,,,
08131679,0,,,
08131680,0,,,
08131681,0,,,
08131682,0,,,
08131683,0,,,
08131684,0,,,
08131685,0,,,
08131686,0,,,
08131687,0,,,
08131688,0,,,
08131689,0,,,
08131690,0,,,
08131691,0,,,
08131692,0,,,
08131693,0,,,
08131694,0,,,
08131695,0,,,
08131696,0,,,
08131697,0,,,
08131698,0,,,
08131699,0,,,
08131700,0,,,
08131701,0,,,
08131702,0,,,
08131703,0,,,
08131704,0,,,
08131705,0,,,
08131706,0,,,
08131707,0,,,
08131708,0,,,
08131709,0,,,
08131710,0,,,
08131711,0,,,
08131712,0,,,
08131713,0,,,
08131714,0,,,
08131715,0,,,
08131716,0,,,
08131717,0,,,
08131718,0,,,
08131719,0,,,
08131720,0,,,
08131721,0,,,
08131722,0,,,
08131723,0,,,
08131724,0,,,
08131725,0,,,
08131726,0,,,
08131727,0,,,
08131728,0,,,
08131729,0,,,
08131730,0,,,
08131731,0,,,
08131732,0,,,
08131733,0,,,
08131734,0,,,
08131735,0,,,
08131736,0,,,
08131737,0,,,
08131738,0,,,
08131739,0,,,
08131740,0,,,
08131741,0,,,
08131742,0,,,
08131743,0,,,
08131744,0,,,
08131745,0,,,
08131746,0,,,
08131747,0,,,
08131748,0,,,
08131749,0,,,
08131750,0,,,
08131751,0,,,
08131752,0,,,
08131753,0,,,
08131754,0,,,
08131755,0,,,
08131756,0,,,
08131757,0,,,
08131758,0,,,
08131759,0,,,
08131760,0,,,
08131761,0,,,
08131762,0,,,
08131763,0,,,
08131764,0,,,
08131765,0,,,
08131766,0,,,
08131767,0,,,
08131768,0,,,
08131769,0,,,
08131770,0,,,
08131771,0,,,
08131772,0,,,
08131773,0,,,
08131774,0,,,
08131775,0,,,
08131776,0,,,
08131777,0,,,
08131778,0,,,
08131779,0,,,
08131780,0,,,
08131781,0,,,
08131782,0,,,
08131783,0,,,
08131784,0,,,
08131785,0,,,
08131786,0,,,
08131787,0,,,
08131788,0,,,
08131789,0,,,
08131790,0,,,
08131791,0,,,
08131792,0,,,
08131793,0,,,
08131794,0,,,
08131795,0,,,
08131796,0,,,
08131797,0,,,
08131798,0,,,
08131799,0,,,
08131800,0,,,
08131801,0,,,
08131802,0,,,
08131803,0,,,
08131804,0,,,
08131805,0,,,
08131806,0,,,
08131807,0,,,
08131808,0,,,
08131809,0,,,
08131810,0,,,
08131811,0,,,
08131812,0,,,
08131813,0,,,
08131814,0,,,
08131815,0,,,
08131816,0,,,
08131817,0,,,
08131818,0,,,
08131819,0,,,
08131820,0,,,
08131821,0,,,
08131822,0,,,
08131823,0,,,
08131824,0,,,
08131825,0,,,
08131826,0,,,
08131827,0,,,
08131828,0,,,
08131829,0,,,
08131830,0,,,
08131831,0,,,
08131832,0,,,
08131833,0,,,
08131834,0,,,
08131835,0,,,
08131836,0,,,
08131837,0,,,
08131838,0,,,
08131839,0,,,
08131840,0,,,
08131841,0,,,
08131842,0,,,
08131843,0,,,
08131844,0,,,
08131845,0,,,
08131846,0,,,
08131847,0,,,
08131848,0,,,
08131849,0,,,
08131850,0,,,
08131851,0,,,
08131852,0,,,
08131853,0,,,
08131854,0,,,
08131855,0,,,
08131856,0,,,
08131857,0,,,
08131858,0,,,
08131859,0,,,
08131860,0,,,
08131861,0,,,
08131862,0,,,
08131863,0,,,
08131864,0,,,
08131865,0,,,
08131866,0,,,
08131867,0,,,
08131868,0,,,
08131869,0,,,
08131870,0,,,
08131871,0,,,
08131872,0,,,
08131873,0,,,
08131874,0,,,
08131875,0,,,
08131876,0,,,
08131877,0,,,
08131878,0,,,
08131879,0,,,
08131880,0,,,
08131881,0,,,
08131882,0,,,
08131883,0,,,
08131884,0,,,
08131885,0,,,
08131886,0,,,
08131887,0,,,
08131888,0,,,
08131889,0,,,
08131890,0,,,
08131891,0,,,
08131892,0,,,
08131893,0,,,
08131894,0,,,
08131895,0,,,
08131896,0,,,
08131897,0,,,
08131898,0,,,
08131899,0,,,
08131900,0,,,
08131901,0,,,
08131902,0,,,
08131903,0,,,
08131904,0,,,
08131905,0,,,
08131906,0,,,
08131907,0,,,
08131908,0,,,
08131909,0,,,
08131910,0,,,
08131911,0,,,
08131912,0,,,
08131913,0,,,
08131914,0,,,
08131915,0,,,
08131916,0,,,
08131917,0,,,
08131918,0,,,
08131919,0,,,
08131920,0,,,
08131921,0,,,
08131922,0,,,
08131923,0,,,
08131924,0,,,
08131925,0,,,
08131926,0,,,
08131927,0,,,
08131928,0,,,
08131929,0,,,
08131930,0,,,
08131931,0,,,
08131932,0,,,
08131933,0,,,
08131934,0,,,
08131935,0,,,
08131936,0,,,
08131937,0,,,
08131938,0,,,
08131939,0,,,
08131940,0,,,
08131941,0,,,
08131942,0,,,
08131943,0,,,
08131944,0,,,
08131945,0,,,
08131946,0,,,
08131947,0,,,
08131948,0,,,
08131949,0,,,
08131950,0,,,
08131951,0,,,
08131952,0,,,
08131953,0,,,
08131954,0,,,
08131955,0,,,
08131956,0,,,
08131957,0,,,
08131958,0,,,
08131959,0,,,
08131960,0,,,
08131961,0,,,
08131962,0,,,
08131963,0,,,
08131964,0,,,
08131965,0,,,
08131966,0,,,
08131967,0,,,
08131968,0,,,
08131969,0,,,
08131970,0,,,
08131971,0,,,
08131972,0,,,
08131973,0,,,
08131974,0,,,
08131975,0,,,
08131976,0,,,
08131977,0,,,
08131978,0,,,
08131979,0,,,
08131980,0,,,
08131981,0,,,
08131982,0,,,
08131983,0,,,
08131984,0,,,
08131985,0,,,
08131986,0,,,
08131987,0,,,
08131988,0,,,
08131989,0,,,
08131990,0,,,
08131991,0,,,
08131992,0,,,
08131993,0,,,
08131994,0,,,
08131995,0,,,
08131996,0,,,
08131997,0,,,
08131998,0,,,
08131999,0,,,
08132000,0,,,
08132001,0,,,
08132002,0,,,
08132003,0,,,
08132004,0,,,
08132005,0,,,
08132006,0,,,
08132007,0,,,
08132008,0,,,
08132009,0,,,
08132010,0,,,
08132011,0,,,
08132012,0,,,
08132013,0,,,
08132014,0,,,
08132015,0,,,
08132016,0,,,
08132017,0,,,
08132018,0,,,
08132019,0,,,
08132020,0,,,
08132021,0,,,
08132022,0,,,
08132023,0,,,
08132024,0,,,
08132025,0,,,
08132026,0,,,
08132027,0,,,
08132028,0,,,
08132029,0,,,
08132030,0,,,
08132031,0,,,
08132032,0,,,
08132033,0,,,
08132034,0,,,
08132035,0,,,
08132036,0,,,
08132037,0,,,
08132038,0,,,
08132039,0,,,
08132040,0,,,
08132041,0,,,
08132042,0,,,
08132043,0,,,
08132044,0,,,
08132045,0,,,
08132046,0,,,
08132047,0,,,
08132048,0,,,
08132049,0,,,
08132050,0,,,
08132051,0,,,
08132052,0,,,
08132053,0,,,
08132054,0,,,
08132055,0,,,
08132056,0,,,
08132057,0,,,
08132058,0,,,
08132059,0,,,
08132060,0,,,
08132061,0,,,
08132062,0,,,
08132063,0,,,
08132064,0,,,
08132065,0,,,
08132066,0,,,
08132067,0,,,
08132068,0,,,
08132069,0,,,
08132070,0,,,
08132071,0,,,
08132072,0,,,
08132073,0,,,
08132074,0,,,
08132075,0,,,
08132076,0,,,
08132077,0,,,
08132078,0,,,
08132079,0,,,
08132080,0,,,
08132081,0,,,
08132082,0,,,
08132083,0,,,
08132084,0,,,
08132085,0,,,
08132086,0,,,
08132087,0,,,
08132088,0,,,
08132089,0,,,
08132090,0,,,
08132091,0,,,
08132092,0,,,
08132093,0,,,
08132094,0,,,
08132095,0,,,
08132096,0,,,
08132097,0,,,
08132098,0,,,
08132099,0,,,
08132100,0,,,
08132101,0,,,
08132102,0,,,
08132103,0,,,
08132104,0,,,
08132105,0,,,
08132106,0,,,
08132107,0,,,
08132108,0,,,
08132109,0,,,
08132110,0,,,
08132111,0,,,
08132112,0,,,
08132113,0,,,
08132114,0,,,
08132115,0,,,
08132116,0,,,
08132117,0,,,
08132118,0,,,
08132119,0,,,
08132120,0,,,
08132121,0,,,
08132122,0,,,
08132123,0,,,
08132124,0,,,
08132125,0,,,
08132126,0,,,
08132127,0,,,
08132128,0,,,
08132129,0,,,
08132130,0,,,
08132131,0,,,
08132132,0,,,
08132133,0,,,
08132134,0,,,
08132135,0,,,
08132136,0,,,
08132137,0,,,
08132138,0,,,
08132139,0,,,
08132140,0,,,
08132141,0,,,
08132142,0,,,
08132143,0,,,
08132144,0,,,
08132145,0,,,
08132146,0,,,
08132147,0,,,
08132148,0,,,
08132149,0,,,
08132150,0,,,
08132151,0,,,
08132152,0,,,
08132153,0,,,
08132154,0,,,
08132155,0,,,
08132156,0,,,
08132157,0,,,
08132158,0,,,
08132159,0,,,
08132160,0,,,
08132161,0,,,
08132162,0,,,
08132163,0,,,
08132164,0,,,
08132165,0,,,
08132166,0,,,
08132167,0,,,
08132168,0,,,
08132169,0,,,
08132170,0,,,
08132171,0,,,
08132172,0,,,
08132173,0,,,
08132174,0,,,
08132175,0,,,
08132176,0,,,
08132177,0,,,
08132178,0,,,
08132179,0,,,
08132180,0,,,
08132181,0,,,
08132182,0,,,
08132183,0,,,
08132184,0,,,
08132185,0,,,
08132186,0,,,
08132187,0,,,
08132188,0,,,
08132189,0,,,
08132190,0,,,
08132191,0,,,
08132192,0,,,
08132193,0,,,
08132194,0,,,
08132195,0,,,
08132196,0,,,
08132197,0,,,
08132198,0,,,
08132199,0,,,
08132200,0,,,
08132201,0,,,
08132202,0,,,
08132203,0,,,
08132204,0,,,
08132205,0,,,
08132206,0,,,
08132207,0,,,
08132208,0,,,
08132209,0,,,
08132210,0,,,
08132211,0,,,
08132212,0,,,
08132213,0,,,
08132214,0,,,
08132215,0,,,
08132216,0,,,
08132217,0,,,
08132218,0,,,
08132219,0,,,
08132220,0,,,
08132221,0,,,
08132222,0,,,
08132223,0,,,
08132224,0,,,
08132225,0,,,
08132226,0,,,
08132227,0,,,
08132228,0,,,
08132229,0,,,
08132230,0,,,
08132231,0,,,
08132232,0,,,
08132233,0,,,
08132234,0,,,
08132235,0,,,
08132236,0,,,
08132237,0,,,
08132238,0,,,
08132239,0,,,
08132240,0,,,
08132241,0,,,
08132242,0,,,
08132243,0,,,
08132244,0,,,
08132245,0,,,
08132246,0,,,
08132247,0,,,
08132248,0,,,
08132249,0,,,
08132250,0,,,
08132251,0,,,
08132252,0,,,
08132253,0,,,
08132254,0,,,
08132255,0,,,
08132256,0,,,
08132257,0,,,
08132258,0,,,
08132259,0,,,
08132260,0,,,
08132261,0,,,
08132262,0,,,
08132263,0,,,
08132264,0,,,
08132265,0,,,
08132266,0,,,
08132267,0,,,
08132268,0,,,
08132269,0,,,
08132270,0,,,
08132271,0,,,
08132272,0,,,
08132273,0,,,
08132274,0,,,
08132275,0,,,
08132276,0,,,
08132277,0,,,
08132278,0,,,
08132279,0,,,
08132280,0,,,
08132281,0,,,
08132282,0,,,
08132283,0,,,
08132284,0,,,
08132285,0,,,
08132286,0,,,
08132287,0,,,
08132288,0,,,
08132289,0,,,
08132290,0,,,
08132291,0,,,
08132292,0,,,
08132293,0,,,
08132294,0,,,
08132295,0,,,
08132296,0,,,
08132297,0,,,
08132298,0,,,
08132299,0,,,
08132300,0,,,
08132301,0,,,
08132302,0,,,
08132303,0,,,
08132304,0,,,
08132305,0,,,
08132306,0,,,
08132307,0,,,
08132308,0,,,
08132309,0,,,
08132310,0,,,
08132311,0,,,
08132312,0,,,
08132313,0,,,
08132314,0,,,
08132315,0,,,
08132316,0,,,
08132317,0,,,
08132318,0,,,
08132319,0,,,
08132320,0,,,
08132321,0,,,
08132322,0,,,
08132323,0,,,
08132324,0,,,
08132325,0,,,
08132326,0,,,
08132327,0,,,
08132328,0,,,
08132329,0,,,
08132330,0,,,
08132331,0,,,
08132332,0,,,
08132333,0,,,
08132334,0,,,
08132335,0,,,
08132336,0,,,
08132337,0,,,
08132338,0,,,
08132339,0,,,
08132340,0,,,
08132341,0,,,
08132342,0,,,
08132343,0,,,
08132344,0,,,
08132345,0,,,
08132346,0,,,
08132347,0,,,
08132348,0,,,
08132349,0,,,
08132350,0,,,
08132351,0,,,
08132352,0,,,
08132353,0,,,
08132354,0,,,
08132355,0,,,
08132356,0,,,
08132357,0,,,
08132358,0,,,
08132359,0,,,
08132360,0,,,
08132361,0,,,
08132362,0,,,
08132363,0,,,
08132364,0,,,
08132365,0,,,
08132366,0,,,
08132367,0,,,
08132368,0,,,
08132369,0,,,
08132370,0,,,
08132371,0,,,
08132372,0,,,
08132373,0,,,
08132374,0,,,
08132375,0,,,
08132376,0,,,
08132377,0,,,
08132378,0,,,
08132379,0,,,
08132380,0,,,
08132381,0,,,
08132382,0,,,
08132383,0,,,
08132384,0,,,
08132385,0,,,
08132386,0,,,
08132387,0,,,
08132388,0,,,
08132389,0,,,
08132390,0,,,
08132391,0,,,
08132392,0,,,
08132393,0,,,
08132394,0,,,
08132395,0,,,
08132396,0,,,
08132397,0,,,
08132398,0,,,
08132399,0,,,
08132400,0,,,
08132401,0,,,
08132402,0,,,
08132403,0,,,
08132404,0,,,
08132405,0,,,
08132406,0,,,
08132407,0,,,
08132408,0,,,
08132409,0,,,
08132410,0,,,
08132411,0,,,
08132412,0,,,
08132413,0,,,
08132414,0,,,
08132415,0,,,
08132416,0,,,
08132417,0,,,
08132418,0,,,
08132419,0,,,
08132420,0,,,
08132421,0,,,
08132422,0,,,
08132423,0,,,
08132424,0,,,
08132425,0,,,
08132426,0,,,
08132427,0,,,
08132428,0,,,
08132429,0,,,
08132430,0,,,
08132431,0,,,
08132432,0,,,
08132433,0,,,
08132434,0,,,
08132435,0,,,
08132436,0,,,
08132437,0,,,
08132438,0,,,
08132439,0,,,
08132440,0,,,
08132441,0,,,
08132442,0,,,
08132443,0,,,
08132444,0,,,
08132445,0,,,
08132446,0,,,
08132447,0,,,
08132448,0,,,
08132449,0,,,
08132450,0,,,
08132451,0,,,
08132452,0,,,
08132453,0,,,
08132454,0,,,
08132455,0,,,
08132456,0,,,
08132457,0,,,
08132458,0,,,
08132459,0,,,
08132460,0,,,
08132461,0,,,
08132462,0,,,
08132463,0,,,
08132464,0,,,
08132465,0,,,
08132466,0,,,
08132467,0,,,
08132468,0,,,
08132469,0,,,
08132470,0,,,
08132471,0,,,
08132472,0,,,
08132473,0,,,
08132474,0,,,
08132475,0,,,
08132476,0,,,
08132477,0,,,
08132478,0,,,
08132479,0,,,
08132480,0,,,
08132481,0,,,
08132482,0,,,
08132483,0,,,
08132484,0,,,
08132485,0,,,
08132486,0,,,
08132487,0,,,
08132488,0,,,
08132489,0,,,
08132490,0,,,
08132491,0,,,
08132492,0,,,
08132493,0,,,
08132494,0,,,
08132495,0,,,
08132496,0,,,
08132497,0,,,
08132498,0,,,
08132499,0,,,
08132500,0,,,
08132501,0,,,
08132502,0,,,
08132503,0,,,
08132504,0,,,
08132505,0,,,
08132506,0,,,
08132507,0,,,
08132508,0,,,
08132509,0,,,
08132510,0,,,
08132511,0,,,
08132512,0,,,
08132513,0,,,
08132514,0,,,
08132515,0,,,
08132516,0,,,
08132517,0,,,
08132518,0,,,
08132519,0,,,
08132520,0,,,
08132521,0,,,
08132522,0,,,
08132523,0,,,
08132524,0,,,
08132525,0,,,
08132526,0,,,
08132527,0,,,
08132528,0,,,
08132529,0,,,
08132530,0,,,
08132531,0,,,
08132532,0,,,
08132533,0,,,
08132534,0,,,
08132535,0,,,
08132536,0,,,
08132537,0,,,
08132538,0,,,
08132539,0,,,
08132540,0,,,
08132541,0,,,
08132542,0,,,
08132543,0,,,
08132544,0,,,
08132545,0,,,
08132546,0,,,
08132547,0,,,
08132548,0,,,
08132549,0,,,
08132550,0,,,
08132551,0,,,
08132552,0,,,
08132553,0,,,
08132554,0,,,
08132555,0,,,
08132556,0,,,
08132557,0,,,
08132558,0,,,
08132559,0,,,
08132560,0,,,
08132561,0,,,
08132562,0,,,
08132563,0,,,
08132564,0,,,
08132565,0,,,
08132566,0,,,
08132567,0,,,
08132568,0,,,
08132569,0,,,
08132570,0,,,
08132571,0,,,
08132572,0,,,
08132573,0,,,
08132574,0,,,
08132575,0,,,
08132576,0,,,
08132577,0,,,
08132578,0,,,
08132579,0,,,
08132580,0,,,
08132581,0,,,
08132582,0,,,
08132583,0,,,
08132584,0,,,
08132585,0,,,
08132586,0,,,
08132587,0,,,
08132588,0,,,
08132589,0,,,
08132590,0,,,
08132591,0,,,
08132592,0,,,
08132593,0,,,
08132594,0,,,
08132595,0,,,
08132596,0,,,
08132597,0,,,
08132598,0,,,
08132599,0,,,
08132600,0,,,
08132601,0,,,
08132602,0,,,
08132603,0,,,
08132604,0,,,
08132605,0,,,
08132606,0,,,
08132607,0,,,
08132608,0,,,
08132609,0,,,
08132610,0,,,
08132611,0,,,
08132612,0,,,
08132613,0,,,
08132614,0,,,
08132615,0,,,
08132616,0,,,
08132617,0,,,
08132618,0,,,
08132619,0,,,
08132620,0,,,
08132621,0,,,
08132622,0,,,
08132623,0,,,
08132624,0,,,
08132625,0,,,
08132626,0,,,
08132627,0,,,
08132628,0,,,
08132629,0,,,
08132630,0,,,
08132631,0,,,
08132632,0,,,
08132633,0,,,
08132634,0,,,
08132635,0,,,
08132636,0,,,
08132637,0,,,
08132638,0,,,
08132639,0,,,
08132640,0,,,
08132641,0,,,
08132642,0,,,
08132643,0,,,
08132644,0,,,
08132645,0,,,
08132646,0,,,
08132647,0,,,
08132648,0,,,
08132649,0,,,
08132650,0,,,
08132651,0,,,
08132652,0,,,
08132653,0,,,
08132654,0,,,
08132655,0,,,
08132656,0,,,
08132657,0,,,
08132658,0,,,
08132659,0,,,
08132660,0,,,
08132661,0,,,
08132662,0,,,
08132663,0,,,
08132664,0,,,
08132665,0,,,
08132666,0,,,
08132667,0,,,
08132668,0,,,
08132669,0,,,
08132670,0,,,
08132671,0,,,
08132672,0,,,
08132673,0,,,
08132674,0,,,
08132675,0,,,
08132676,0,,,
08132677,0,,,
08132678,0,,,
08132679,0,,,
08132680,0,,,
08132681,0,,,
08132682,0,,,
08132683,0,,,
08132684,0,,,
08132685,0,,,
08132686,0,,,
08132687,0,,,
08132688,0,,,
08132689,0,,,
08132690,0,,,
08132691,0,,,
08132692,0,,,
08132693,0,,,
08132694,0,,,
08132695,0,,,
08132696,0,,,
08132697,0,,,
08132698,0,,,
08132699,0,,,
08132700,0,,,
08132701,0,,,
08132702,0,,,
08132703,0,,,
08132704,0,,,
08132705,0,,,
08132706,0,,,
08132707,0,,,
08132708,0,,,
08132709,0,,,
08132710,0,,,
08132711,0,,,
08132712,0,,,
08132713,0,,,
08132714,0,,,
08132715,0,,,
08132716,0,,,
08132717,0,,,
08132718,0,,,
08132719,0,,,
08132720,0,,,
08132721,0,,,
08132722,0,,,
08132723,0,,,
08132724,0,,,
08132725,0,,,
08132726,0,,,
08132727,0,,,
08132728,0,,,
08132729,0,,,
08132730,0,,,
08132731,0,,,
08132732,0,,,
08132733,0,,,
08132734,0,,,
08132735,0,,,
08132736,0,,,
08132737,0,,,
08132738,0,,,
08132739,0,,,
08132740,0,,,
08132741,0,,,
08132742,0,,,
08132743,0,,,
08132744,0,,,
08132745,0,,,
08132746,0,,,
08132747,0,,,
08132748,0,,,
08132749,0,,,
08132750,0,,,
08132751,0,,,
08132752,0,,,
08132753,0,,,
08132754,0,,,
08132755,0,,,
08132756,0,,,
08132757,0,,,
08132758,0,,,
08132759,0,,,
08132760,0,,,
08132761,0,,,
08132762,0,,,
08132763,0,,,
08132764,0,,,
08132765,0,,,
08132766,0,,,
08132767,0,,,
08132768,0,,,
08132769,0,,,
08132770,0,,,
08132771,0,,,
08132772,0,,,
08132773,0,,,
08132774,0,,,
08132775,0,,,
08132776,0,,,
08132777,0,,,
08132778,0,,,
08132779,0,,,
08132780,0,,,
08132781,0,,,
08132782,0,,,
08132783,0,,,
08132784,0,,,
08132785,0,,,
08132786,0,,,
08132787,0,,,
08132788,0,,,
08132789,0,,,
08132790,0,,,
08132791,0,,,
08132792,0,,,
08132793,0,,,
08132794,0,,,
08132795,0,,,
08132796,0,,,
08132797,0,,,
08132798,0,,,
08132799,0,,,
08132800,0,,,
08132801,0,,,
08132802,0,,,
08132803,0,,,
08132804,0,,,
08132805,0,,,
08132806,0,,,
08132807,0,,,
08132808,0,,,
08132809,0,,,
08132810,0,,,
08132811,0,,,
08132812,0,,,
08132813,0,,,
08132814,0,,,
08132815,0,,,
08132816,0,,,
08132817,0,,,
08132818,0,,,
08132819,0,,,
08132820,0,,,
08132821,0,,,
08132822,0,,,
08132823,0,,,
08132824,0,,,
08132825,0,,,
08132826,0,,,
08132827,0,,,
08132828,0,,,
08132829,0,,,
08132830,0,,,
08132831,0,,,
08132832,0,,,
08132833,0,,,
08132834,0,,,
08132835,0,,,
08132836,0,,,
08132837,0,,,
08132838,0,,,
08132839,0,,,
08132840,0,,,
08132841,0,,,
08132842,0,,,
08132843,0,,,
08132844,0,,,
08132845,0,,,
08132846,0,,,
08132847,0,,,
08132848,0,,,
08132849,0,,,
08132850,0,,,
08132851,0,,,
08132852,0,,,
08132853,0,,,
08132854,0,,,
08132855,0,,,
08132856,0,,,
08132857,0,,,
08132858,0,,,
08132859,0,,,
08132860,0,,,
08132861,0,,,
08132862,0,,,
08132863,0,,,
08132864,0,,,
08132865,0,,,
08132866,0,,,
08132867,0,,,
08132868,0,,,
08132869,0,,,
08132870,0,,,
08132871,0,,,
08132872,0,,,
08132873,0,,,
08132874,0,,,
08132875,0,,,
08132876,0,,,
08132877,0,,,
08132878,0,,,
08132879,0,,,
08132880,0,,,
08132881,0,,,
08132882,0,,,
08132883,0,,,
08132884,0,,,
08132885,0,,,
08132886,0,,,
08132887,0,,,
08132888,0,,,
08132889,0,,,
08132890,0,,,
08132891,0,,,
08132892,0,,,
08132893,0,,,
08132894,0,,,
08132895,0,,,
08132896,0,,,
08132897,0,,,
08132898,0,,,
08132899,0,,,
08132900,0,,,
08132901,0,,,
08132902,0,,,
08132903,0,,,
08132904,0,,,
08132905,0,,,
08132906,0,,,
08132907,0,,,
08132908,0,,,
08132909,0,,,
08132910,0,,,
08132911,0,,,
08132912,0,,,
08132913,0,,,
08132914,0,,,
08132915,0,,,
08132916,0,,,
08132917,0,,,
08132918,0,,,
08132919,0,,,
08132920,0,,,
08132921,0,,,
08132922,0,,,
08132923,0,,,
08132924,0,,,
08132925,0,,,
08132926,0,,,
08132927,0,,,
08132928,0,,,
08132929,0,,,
08132930,0,,,
08132931,0,,,
08132932,0,,,
08132933,0,,,
08132934,0,,,
